year,lgID,tmID,hW,hL,hT,hOTL,rW,rL,rT,rOTL,SepW,SepL,SepT,SepOL,OctW,OctL,OctT,OctOL,NovW,NovL,NovT,NovOL,DecW,DecL,DecT,DecOL,JanW,JanL,JanT,JanOL,FebW,FebL,FebT,FebOL,MarW,MarL,MarT,MarOL,AprW,AprL,AprT,AprOL
1993,NHL,FLO,15,18,9.0,,18,16,8.0,,,,,,4,5,3,,4,8,0,,7,2,3,,6.0,2.0,4.0,,5.0,9.0,0.0,,6,6,3,,1,2,4,
1993,NHL,HAR,14,22,6.0,,13,26,3.0,,,,,,3,8,1,,4,7,1,,6,6,1,,4.0,8.0,2.0,,4.0,6.0,2.0,,4,10,1,,2,3,1,
1993,NHL,LAK,18,19,5.0,,9,26,7.0,,,,,,6,5,2,,3,8,0,,5,7,1,,5.0,5.0,3.0,,2.0,8.0,3.0,,4,7,2,,2,5,1,
1993,NHL,MTL,26,12,4.0,,15,17,10.0,,,,,,7,3,2,,4,6,1,,5,6,3,,8.0,4.0,2.0,,9.0,3.0,1.0,,6,3,4,,2,4,1,
1993,NHL,NJD,29,11,2.0,,18,14,10.0,,,,,,8,2,0,,7,4,2,,6,6,2,,6.0,4.0,2.0,,6.0,4.0,3.0,,12,1,2,,2,4,1,
1993,NHL,NYI,23,15,4.0,,13,21,8.0,,,,,,3,7,1,,6,6,1,,6,4,1,,2.0,8.0,2.0,,9.0,4.0,1.0,,5,6,4,,5,1,2,
1993,NHL,NYR,28,8,6.0,,24,16,2.0,,,,,,7,5,1,,11,1,1,,8,3,1,,7.0,4.0,0.0,,7.0,5.0,1.0,,7,5,3,,5,1,1,
1993,NHL,OTT,8,30,4.0,,6,31,5.0,,,,,,2,6,2,,3,9,1,,3,13,0,,1.0,9.0,4.0,,1.0,9.0,1.0,,3,10,0,,1,5,1,
1993,NHL,PHI,19,20,3.0,,16,19,7.0,,,,,,9,3,0,,7,6,1,,4,8,2,,4.0,6.0,0.0,,5.0,8.0,1.0,,4,7,3,,2,1,3,
1993,NHL,PIT,25,9,8.0,,19,18,5.0,,,,,,7,4,1,,5,3,5,,6,4,2,,6.0,3.0,3.0,,7.0,6.0,1.0,,9,5,1,,4,2,0,
1993,NHL,QUE,19,17,6.0,,15,25,2.0,,,,,,5,6,1,,3,6,3,,8,5,1,,4.0,8.0,0.0,,4.0,8.0,0.0,,7,6,2,,3,3,1,
1993,NHL,SJS,19,13,10.0,,14,22,6.0,,,,,,3,9,1,,7,4,3,,2,7,3,,4.0,2.0,4.0,,6.0,8.0,1.0,,8,3,3,,3,2,1,
1993,NHL,STL,23,11,8.0,,17,22,3.0,,,,,,7,2,1,,5,4,4,,7,8,0,,7.0,4.0,2.0,,6.0,5.0,1.0,,5,7,1,,3,3,2,
1993,NHL,TBL,14,22,6.0,,16,21,5.0,,,,,,3,8,1,,3,8,1,,6,6,2,,7.0,4.0,2.0,,4.0,7.0,2.0,,3,7,3,,4,3,0,
1993,NHL,TOR,23,15,4.0,,20,14,8.0,,,,,,10,1,0,,7,4,4,,4,7,2,,7.0,2.0,4.0,,6.0,5.0,1.0,,6,7,1,,3,3,0,
1993,NHL,VAN,20,19,3.0,,21,21,0.0,,,,,,7,3,0,,7,7,0,,5,8,0,,6.0,5.0,2.0,,5.0,5.0,1.0,,8,8,0,,3,4,0,
1993,NHL,WAS,17,16,9.0,,22,19,1.0,,,,,,6,7,0,,4,6,1,,7,4,2,,5.0,7.0,1.0,,9.0,2.0,2.0,,4,6,4,,4,3,0,
1993,NHL,WIN,15,23,4.0,,9,28,5.0,,,,,,6,5,1,,4,8,2,,5,7,2,,2.0,9.0,1.0,,0.0,11.0,2.0,,6,6,0,,1,5,1,
1994,NHL,ANA,11,9,4.0,,5,18,1.0,,,,,,,,,,,,,,,,,,3.0,3.0,0.0,,2.0,8.0,1.0,,4,8,3,,6,7,1,
1994,NHL,BOS,15,7,2.0,,12,11,1.0,,,,,,,,,,,,,,,,,,3.0,2.0,0.0,,7.0,4.0,2.0,,7,6,0,,8,6,1,
1994,NHL,BUF,15,8,1.0,,7,11,6.0,,,,,,,,,,,,,,,,,,3.0,2.0,1.0,,4.0,5.0,2.0,,7,5,2,,6,7,2,
1994,NHL,CAL,15,7,2.0,,9,10,5.0,,,,,,,,,,,,,,,,,,2.0,2.0,1.0,,8.0,4.0,2.0,,6,7,2,,7,4,2,
1994,NHL,CHI,11,10,3.0,,13,9,2.0,,,,,,,,,,,,,,,,,,3.0,3.0,0.0,,9.0,2.0,1.0,,7,5,2,,3,9,2,
1994,NHL,DAL,9,10,5.0,,8,13,3.0,,,,,,,,,,,,,,,,,,2.0,2.0,1.0,,3.0,8.0,2.0,,6,5,2,,6,7,3,
1994,NHL,DET,17,4,3.0,,16,7,1.0,,,,,,,,,,,,,,,,,,5.0,1.0,0.0,,7.0,4.0,1.0,,10,2,1,,10,4,2,
1994,NHL,EDM,11,12,1.0,,6,15,3.0,,,,,,,,,,,,,,,,,,2.0,4.0,0.0,,5.0,6.0,2.0,,5,7,1,,5,8,1,
1994,NHL,FLO,9,12,3.0,,11,10,3.0,,,,,,,,,,,,,,,,,,3.0,4.0,0.0,,4.0,7.0,2.0,,6,5,2,,5,6,2,
1994,NHL,HAR,12,10,2.0,,7,14,3.0,,,,,,,,,,,,,,,,,,1.0,2.0,2.0,,6.0,7.0,1.0,,6,6,2,,6,8,0,
1994,NHL,LAK,7,11,6.0,,9,12,3.0,,,,,,,,,,,,,,,,,,1.0,4.0,1.0,,4.0,5.0,3.0,,6,6,2,,4,7,3,
1994,NHL,MTL,15,5,4.0,,3,18,3.0,,,,,,,,,,,,,,,,,,2.0,2.0,1.0,,5.0,6.0,3.0,,4,7,1,,7,6,2,
1994,NHL,NJD,14,4,6.0,,8,14,2.0,,,,,,,,,,,,,,,,,,1.0,3.0,1.0,,6.0,4.0,3.0,,7,6,2,,8,4,2,
1994,NHL,NYI,10,11,3.0,,5,17,2.0,,,,,,,,,,,,,,,,,,3.0,2.0,1.0,,5.0,6.0,2.0,,2,10,1,,5,9,1,
1994,NHL,NYR,11,10,3.0,,11,13,0.0,,,,,,,,,,,,,,,,,,2.0,4.0,0.0,,7.0,4.0,3.0,,4,8,0,,9,6,0,
1994,NHL,OTT,5,16,3.0,,4,18,2.0,,,,,,,,,,,,,,,,,,0.0,3.0,2.0,,2.0,9.0,1.0,,2,11,1,,4,10,1,
1994,NHL,PHI,16,7,1.0,,12,9,3.0,,,,,,,,,,,,,,,,,,2.0,4.0,1.0,,6.0,4.0,1.0,,9,4,2,,10,4,0,
1994,NHL,PIT,18,5,1.0,,11,11,2.0,,,,,,,,,,,,,,,,,,5.0,0.0,0.0,,9.0,3.0,2.0,,8,6,0,,7,5,1,
1994,NHL,QUE,19,1,4.0,,11,12,1.0,,,,,,,,,,,,,,,,,,5.0,0.0,0.0,,8.0,4.0,2.0,,10,4,1,,6,5,2,
1994,NHL,SJS,10,13,1.0,,9,12,3.0,,,,,,,,,,,,,,,,,,4.0,1.0,0.0,,4.0,8.0,2.0,,4,8,0,,6,8,1,
1994,NHL,STL,16,6,2.0,,12,9,3.0,,,,,,,,,,,,,,,,,,4.0,2.0,0.0,,8.0,3.0,1.0,,7,5,1,,8,4,3,
1994,NHL,TBL,10,14,0.0,,7,14,3.0,,,,,,,,,,,,,,,,,,3.0,3.0,0.0,,5.0,6.0,2.0,,5,8,0,,4,10,1,
1994,NHL,TOR,15,7,2.0,,6,12,6.0,,,,,,,,,,,,,,,,,,3.0,2.0,1.0,,6.0,7.0,2.0,,6,3,4,,5,6,1,
1994,NHL,VAN,10,8,6.0,,8,10,6.0,,,,,,,,,,,,,,,,,,1.0,3.0,1.0,,4.0,4.0,5.0,,6,6,2,,7,5,3,
1994,NHL,WAS,15,6,3.0,,7,12,5.0,,,,,,,,,,,,,,,,,,1.0,3.0,1.0,,2.0,7.0,4.0,,11,2,2,,7,6,1,
1994,NHL,WIN,10,10,4.0,,6,15,3.0,,,,,,,,,,,,,,,,,,1.0,4.0,1.0,,5.0,6.0,2.0,,3,8,2,,7,5,2,
1995,NHL,ANA,22,15,4.0,,13,24,4.0,,,,,,3,8,0,,8,5,1,,3,9,3,,4.0,5.0,1.0,,5.0,8.0,0.0,,7,3,2,,5,1,1,
1995,NHL,BOS,22,14,5.0,,18,17,6.0,,,,,,3,5,2,,5,5,2,,7,4,1,,6.0,6.0,1.0,,6.0,6.0,2.0,,9,4,1,,4,1,2,
1995,NHL,BUF,19,17,5.0,,14,25,2.0,,,,,,3,7,0,,7,4,2,,6,8,1,,4.0,7.0,0.0,,6.0,3.0,3.0,,2,11,1,,5,2,0,
1995,NHL,CAL,18,18,5.0,,16,19,6.0,,,,,,1,7,3,,3,8,2,,7,6,2,,7.0,2.0,2.0,,6.0,5.0,2.0,,7,6,0,,3,3,0,
1995,NHL,CHI,22,13,6.0,,18,15,8.0,,,,,,6,5,1,,5,4,4,,8,3,3,,7.0,3.0,3.0,,7.0,4.0,0.0,,5,7,1,,2,2,2,
1995,NHL,COL,24,10,7.0,,23,15,3.0,,,,,,7,3,1,,8,2,3,,7,6,1,,4.0,4.0,4.0,,9.0,3.0,1.0,,8,5,0,,4,2,0,
1995,NHL,DAL,14,18,9.0,,12,24,5.0,,,,,,5,4,2,,3,3,3,,2,10,2,,4.0,7.0,4.0,,5.0,7.0,1.0,,5,7,1,,2,4,1,
1995,NHL,DET,36,3,2.0,,26,10,5.0,,,,,,5,4,2,,9,2,0,,13,1,0,,8.0,2.0,2.0,,11.0,2.0,0.0,,12,1,1,,4,1,2,
1995,NHL,EDM,15,21,5.0,,15,23,3.0,,,,,,4,5,1,,3,7,4,,6,8,1,,5.0,6.0,0.0,,4.0,7.0,1.0,,7,6,1,,1,5,0,
1995,NHL,FLO,25,12,4.0,,16,19,6.0,,,,,,7,4,0,,10,2,1,,8,4,1,,6.0,4.0,3.0,,4.0,5.0,3.0,,3,9,1,,3,3,1,
1995,NHL,HAR,22,15,4.0,,12,24,5.0,,,,,,4,4,1,,5,7,1,,2,10,3,,8.0,4.0,1.0,,6.0,3.0,1.0,,6,6,2,,3,5,0,
1995,NHL,LAK,16,16,9.0,,8,24,9.0,,,,,,4,3,4,,7,7,1,,3,5,4,,3.0,8.0,2.0,,1.0,9.0,4.0,,4,6,2,,2,2,1,
1995,NHL,MTL,23,12,6.0,,17,20,4.0,,,,,,6,5,0,,6,5,1,,7,6,1,,6.0,3.0,4.0,,5.0,7.0,1.0,,9,3,1,,1,3,2,
1995,NHL,NJD,22,17,2.0,,15,16,10.0,,,,,,6,4,0,,5,6,3,,4,9,1,,7.0,3.0,1.0,,5.0,3.0,3.0,,7,4,4,,3,4,0,
1995,NHL,NYI,14,21,6.0,,8,29,4.0,,,,,,2,6,2,,3,9,1,,4,7,3,,4.0,5.0,2.0,,5.0,8.0,0.0,,2,12,0,,2,3,2,
1995,NHL,NYR,22,10,9.0,,19,17,5.0,,,,,,7,3,1,,7,5,2,,11,3,3,,5.0,0.0,4.0,,5.0,6.0,1.0,,4,4,3,,2,6,0,
1995,NHL,OTT,8,28,5.0,,10,31,0.0,,,,,,5,5,0,,1,11,1,,2,12,0,,1.0,10.0,1.0,,3.0,8.0,1.0,,3,10,1,,3,3,1,
1995,NHL,PHI,27,9,5.0,,18,15,8.0,,,,,,7,1,3,,9,5,1,,6,5,2,,2.0,3.0,5.0,,7.0,4.0,1.0,,9,4,1,,5,2,0,
1995,NHL,PIT,32,9,0.0,,17,20,4.0,,,,,,4,2,2,,10,3,1,,10,4,0,,7.0,7.0,0.0,,6.0,5.0,1.0,,9,5,0,,3,3,0,
1995,NHL,SJS,12,26,3.0,,8,29,4.0,,,,,,0,7,3,,3,10,1,,5,8,0,,3.0,10.0,0.0,,3.0,7.0,2.0,,4,9,1,,2,4,0,
1995,NHL,STL,15,17,9.0,,17,17,7.0,,,,,,5,5,1,,5,7,2,,6,5,2,,5.0,3.0,3.0,,5.0,4.0,4.0,,5,7,2,,1,3,2,
1995,NHL,TBL,22,14,5.0,,16,18,7.0,,,,,,2,4,4,,7,6,1,,7,5,1,,5.0,5.0,1.0,,7.0,5.0,1.0,,6,4,4,,4,3,0,
1995,NHL,TOR,19,15,7.0,,15,21,5.0,,,,,,4,5,1,,7,4,3,,8,4,2,,3.0,6.0,3.0,,3.0,9.0,1.0,,6,6,2,,3,2,0,
1995,NHL,VAN,15,19,7.0,,17,16,8.0,,,,,,4,4,2,,2,7,5,,6,4,3,,5.0,5.0,2.0,,7.0,4.0,3.0,,6,8,0,,2,3,0,
1995,NHL,WAS,21,15,5.0,,18,17,6.0,,,,,,7,3,0,,4,8,2,,7,4,1,,5.0,6.0,2.0,,6.0,4.0,3.0,,7,4,3,,3,3,0,
1995,NHL,WIN,22,16,3.0,,14,24,3.0,,,,,,6,4,2,,6,6,0,,4,9,1,,5.0,5.0,1.0,,5.0,6.0,0.0,,7,8,1,,3,2,1,
1996,NHL,ANA,23,12,6.0,,13,21,7.0,,,,,,1,9,2,,6,5,2,,6,5,1,,7.0,5.0,1.0,,6.0,6.0,1.0,,7,3,4,,3,0,2,
1996,NHL,BOS,14,20,7.0,,12,27,2.0,,,,,,4,4,2,,5,6,2,,4,7,2,,5.0,8.0,0.0,,3.0,8.0,2.0,,3,10,1,,2,4,0,
1996,NHL,BUF,24,11,6.0,,16,19,6.0,,,,,,5,6,0,,8,5,1,,7,4,2,,7.0,4.0,2.0,,5.0,1.0,5.0,,6,6,1,,2,4,1,
1996,NHL,CAL,21,18,2.0,,11,23,7.0,,,,,,7,5,1,,3,9,1,,3,7,3,,5.0,5.0,1.0,,8.0,5.0,1.0,,6,5,1,,0,5,1,
1996,NHL,CHI,16,21,4.0,,18,14,9.0,,,,,,6,5,2,,6,7,1,,3,8,3,,3.0,6.0,2.0,,7.0,3.0,1.0,,6,4,3,,3,2,1,
1996,NHL,COL,26,10,5.0,,23,14,4.0,,,,,,8,4,1,,8,2,3,,7,4,1,,8.0,2.0,3.0,,7.0,4.0,0.0,,8,5,1,,3,3,0,
1996,NHL,DAL,25,13,3.0,,23,13,5.0,,,,,,9,2,0,,7,6,1,,6,5,2,,7.0,5.0,1.0,,9.0,4.0,0.0,,8,1,2,,2,3,2,
1996,NHL,DET,20,12,9.0,,18,14,9.0,,,,,,7,4,1,,7,4,2,,6,4,3,,2.0,5.0,3.0,,8.0,2.0,3.0,,6,5,3,,2,2,3,
1996,NHL,EDM,21,16,4.0,,15,21,5.0,,,,,,7,5,0,,6,7,1,,4,7,3,,8.0,3.0,1.0,,4.0,6.0,2.0,,6,7,0,,1,2,2,
1996,NHL,FLO,21,12,8.0,,14,16,11.0,,,,,,8,0,4,,7,3,2,,5,6,3,,6.0,5.0,1.0,,3.0,5.0,5.0,,4,7,3,,2,2,1,
1996,NHL,HAR,23,15,3.0,,9,24,8.0,,,,,,5,2,2,,6,5,3,,6,6,1,,3.0,10.0,1.0,,4.0,6.0,2.0,,5,7,1,,3,3,1,
1996,NHL,LAK,18,16,7.0,,10,27,4.0,,,,,,5,6,2,,5,6,1,,3,9,1,,5.0,6.0,2.0,,5.0,6.0,2.0,,3,8,2,,2,2,1,
1996,NHL,MTL,17,17,7.0,,14,19,8.0,,,,,,4,5,2,,6,7,2,,3,6,3,,6.0,7.0,1.0,,4.0,5.0,3.0,,5,4,3,,3,2,1,
1996,NHL,NJD,23,9,9.0,,22,14,5.0,,,,,,4,5,1,,8,5,0,,8,3,2,,4.0,4.0,4.0,,7.0,1.0,5.0,,10,3,1,,4,2,1,
1996,NHL,NYI,19,18,4.0,,10,23,8.0,,,,,,1,5,4,,5,5,4,,6,7,0,,4.0,9.0,1.0,,4.0,6.0,1.0,,8,4,1,,1,5,1,
1996,NHL,NYR,21,14,6.0,,17,20,4.0,,,,,,5,6,3,,4,7,1,,11,3,1,,5.0,4.0,2.0,,3.0,6.0,2.0,,7,6,0,,3,2,1,
1996,NHL,OTT,16,17,8.0,,15,19,7.0,,,,,,3,3,4,,4,7,2,,4,7,1,,4.0,6.0,3.0,,6.0,5.0,3.0,,5,6,2,,5,2,0,
1996,NHL,PHI,23,12,6.0,,22,12,7.0,,,,,,6,7,0,,7,5,1,,11,0,2,,5.0,2.0,4.0,,7.0,3.0,2.0,,7,5,2,,2,2,2,
1996,NHL,PHO,15,19,7.0,,23,18,0.0,,,,,,4,6,1,,4,6,3,,9,5,0,,5.0,7.0,0.0,,6.0,7.0,0.0,,7,4,2,,3,2,1,
1996,NHL,PIT,25,11,5.0,,13,25,3.0,,,,,,2,8,0,,6,5,2,,11,2,2,,8.0,3.0,1.0,,4.0,7.0,0.0,,5,8,2,,2,3,1,
1996,NHL,SJS,14,23,4.0,,13,24,4.0,,,,,,5,5,3,,3,8,1,,6,6,0,,4.0,7.0,1.0,,4.0,7.0,2.0,,3,10,0,,2,4,1,
1996,NHL,STL,17,20,4.0,,19,15,7.0,,,,,,5,7,0,,8,4,0,,4,9,2,,8.0,3.0,2.0,,3.0,6.0,4.0,,5,5,1,,3,1,2,
1996,NHL,TBL,15,18,8.0,,17,22,2.0,,,,,,5,4,1,,2,10,1,,5,5,3,,6.0,5.0,1.0,,6.0,6.0,1.0,,5,8,1,,3,2,2,
1996,NHL,TOR,18,20,3.0,,12,24,5.0,,,,,,5,6,0,,5,9,0,,7,7,0,,2.0,10.0,1.0,,4.0,5.0,1.0,,5,4,5,,2,3,1,
1996,NHL,VAN,20,17,4.0,,15,23,3.0,,,,,,5,5,0,,8,5,0,,3,9,1,,8.0,4.0,1.0,,4.0,9.0,0.0,,4,8,3,,3,0,2,
1996,NHL,WAS,19,17,5.0,,14,23,4.0,,,,,,4,6,0,,9,5,1,,2,9,2,,5.0,5.0,2.0,,4.0,6.0,2.0,,6,7,1,,3,2,1,
1997,NHL,ANA,12,23,6.0,,14,20,7.0,,,,,,5,4,4,,6,8,1,,2,8,2,,4.0,7.0,2.0,,3.0,2.0,0.0,,4,9,2,,2,5,2,
1997,NHL,BOS,19,16,6.0,,20,14,7.0,,,,,,7,5,1,,4,6,4,,6,5,2,,6.0,4.0,2.0,,1.0,2.0,3.0,,9,4,1,,6,4,0,
1997,NHL,BUF,20,13,8.0,,16,16,9.0,,,,,,4,7,2,,3,5,3,,7,7,1,,5.0,2.0,4.0,,3.0,0.0,4.0,,9,5,1,,5,3,2,
1997,NHL,CAL,18,17,6.0,,8,24,9.0,,,,,,3,8,2,,2,7,5,,6,8,1,,3.0,6.0,3.0,,2.0,1.0,1.0,,8,6,1,,2,5,2,
1997,NHL,CAR,16,18,7.0,,17,23,1.0,,,,,,3,8,3,,7,5,1,,5,8,1,,5.0,7.0,1.0,,1.0,2.0,1.0,,8,5,1,,4,6,0,
1997,NHL,CHI,14,19,8.0,,16,20,5.0,,,,,,4,10,0,,6,3,4,,4,5,3,,7.0,4.0,2.0,,2.0,4.0,0.0,,6,7,3,,1,6,1,
1997,NHL,COL,21,10,10.0,,18,16,7.0,,,,,,7,2,5,,6,4,3,,8,2,4,,5.0,5.0,4.0,,5.0,1.0,0.0,,6,7,0,,2,5,1,
1997,NHL,DAL,26,8,7.0,,23,14,4.0,,,,,,9,4,1,,9,3,3,,7,2,3,,8.0,4.0,1.0,,5.0,0.0,0.0,,5,5,3,,6,4,0,
1997,NHL,DET,25,8,8.0,,19,15,7.0,,,,,,10,2,2,,7,4,2,,8,3,4,,4.0,5.0,3.0,,3.0,1.0,2.0,,7,5,2,,5,3,0,
1997,NHL,EDM,20,16,5.0,,15,21,5.0,,,,,,5,6,1,,3,7,5,,3,7,3,,7.0,5.0,1.0,,3.0,4.0,0.0,,8,6,0,,6,2,0,
1997,NHL,FLO,11,24,6.0,,13,19,9.0,,,,,,3,6,3,,5,7,2,,6,7,1,,4.0,5.0,5.0,,0.0,4.0,1.0,,3,10,0,,3,4,3,
1997,NHL,LAK,22,16,3.0,,16,17,8.0,,,,,,5,5,4,,7,4,1,,4,7,2,,7.0,3.0,2.0,,4.0,2.0,1.0,,7,6,1,,4,6,0,
1997,NHL,MTL,15,17,9.0,,22,15,4.0,,,,,,6,4,2,,9,5,1,,6,6,3,,6.0,4.0,1.0,,1.0,4.0,0.0,,6,6,3,,3,3,3,
1997,NHL,NJD,29,10,2.0,,19,13,9.0,,,,,,7,4,0,,10,4,0,,8,3,2,,6.0,5.0,4.0,,6.0,0.0,0.0,,8,3,3,,3,4,2,
1997,NHL,NYI,17,20,4.0,,13,21,7.0,,,,,,5,5,2,,6,6,2,,4,9,1,,3.0,8.0,2.0,,2.0,2.0,1.0,,4,8,2,,6,3,1,
1997,NHL,NYR,14,18,9.0,,11,21,9.0,,,,,,3,6,5,,5,5,4,,4,7,3,,4.0,4.0,3.0,,2.0,3.0,1.0,,4,9,2,,3,5,0,
1997,NHL,OTT,18,16,7.0,,16,17,8.0,,,,,,8,3,3,,2,10,1,,8,5,0,,4.0,5.0,5.0,,1.0,4.0,1.0,,5,4,3,,6,2,2,
1997,NHL,PHI,24,11,6.0,,18,18,5.0,,,,,,7,5,2,,8,3,2,,8,2,3,,5.0,5.0,2.0,,2.0,2.0,0.0,,8,7,2,,4,5,0,
1997,NHL,PHO,19,16,6.0,,16,19,6.0,,,,,,5,5,2,,7,6,0,,5,5,5,,7.0,4.0,3.0,,0.0,5.0,1.0,,4,7,1,,7,3,0,
1997,NHL,PIT,21,10,10.0,,19,14,8.0,,,,,,7,5,2,,7,4,3,,7,3,3,,8.0,3.0,2.0,,1.0,2.0,3.0,,6,3,4,,4,4,1,
1997,NHL,SJS,17,19,5.0,,17,19,5.0,,,,,,4,9,0,,5,8,2,,5,3,3,,6.0,5.0,2.0,,2.0,4.0,0.0,,7,8,0,,5,1,3,
1997,NHL,STL,26,10,5.0,,19,19,3.0,,,,,,10,2,2,,5,7,1,,7,6,3,,6.0,5.0,2.0,,3.0,2.0,0.0,,8,4,0,,6,3,0,
1997,NHL,TBL,11,23,7.0,,6,32,3.0,,,,,,2,9,2,,2,8,2,,5,6,3,,0.0,12.0,1.0,,3.0,3.0,1.0,,5,8,0,,0,9,1,
1997,NHL,TOR,16,20,5.0,,14,23,4.0,,,,,,3,6,2,,5,7,1,,5,6,3,,4.0,8.0,1.0,,3.0,3.0,1.0,,6,8,1,,4,5,0,
1997,NHL,VAN,15,22,4.0,,10,21,10.0,,,,,,3,8,2,,6,6,1,,2,9,3,,3.0,9.0,2.0,,4.0,1.0,1.0,,4,6,4,,3,4,1,
1997,NHL,WAS,23,12,6.0,,17,18,6.0,,,,,,7,4,2,,6,6,2,,4,5,4,,9.0,2.0,2.0,,0.0,4.0,1.0,,8,7,0,,6,2,1,
1998,NHL,ANA,21,14,6.0,,14,20,7.0,,,,,,3,3,3,,5,7,1,,5,3,4,,4.0,9.0,1.0,,10.0,3.0,0.0,,6,4,2,,2,5,2,
1998,NHL,BOS,22,10,9.0,,17,20,4.0,,,,,,4,5,2,,6,2,3,,6,6,1,,4.0,6.0,2.0,,5.0,5.0,2.0,,7,4,3,,7,2,0,
1998,NHL,BUF,23,12,6.0,,14,16,11.0,,,,,,4,3,2,,6,2,2,,9,3,1,,5.0,6.0,3.0,,4.0,6.0,4.0,,5,5,3,,4,3,2,
1998,NHL,CAL,15,20,6.0,,15,20,6.0,,,,,,2,5,2,,6,8,0,,4,8,1,,4.0,6.0,2.0,,5.0,2.0,5.0,,7,5,2,,2,6,0,
1998,NHL,CAR,20,12,9.0,,14,18,9.0,,,,,,4,3,3,,7,7,0,,6,4,2,,6.0,4.0,3.0,,4.0,5.0,4.0,,4,5,4,,3,2,2,
1998,NHL,CHI,20,17,4.0,,9,24,8.0,,,,,,4,4,1,,2,10,2,,5,6,1,,3.0,6.0,4.0,,3.0,11.0,0.0,,6,3,4,,6,1,0,
1998,NHL,COL,21,14,6.0,,23,14,4.0,,,,,,2,6,1,,6,5,1,,8,6,1,,9.0,2.0,1.0,,5.0,3.0,4.0,,9,4,2,,5,2,0,
1998,NHL,DAL,29,8,4.0,,22,11,8.0,,,,,,6,1,2,,6,3,1,,11,1,3,,7.0,4.0,1.0,,8.0,2.0,2.0,,9,4,3,,4,4,0,
1998,NHL,DET,27,12,2.0,,16,20,5.0,,,,,,6,4,0,,7,4,0,,4,8,2,,7.0,5.0,1.0,,7.0,4.0,3.0,,7,5,0,,5,2,1,
1998,NHL,EDM,17,19,5.0,,16,18,7.0,,,,,,5,4,0,,7,5,1,,3,8,2,,4.0,3.0,4.0,,4.0,8.0,2.0,,5,7,2,,5,2,1,
1998,NHL,FLO,17,17,7.0,,13,17,11.0,,,,,,3,3,3,,5,5,2,,5,5,1,,5.0,4.0,6.0,,4.0,5.0,4.0,,5,6,2,,3,6,0,
1998,NHL,LAK,18,20,3.0,,14,25,2.0,,,,,,4,4,2,,2,10,1,,6,7,0,,5.0,6.0,1.0,,6.0,6.0,1.0,,5,8,0,,4,4,0,
1998,NHL,MTL,21,15,5.0,,11,24,6.0,,,,,,3,5,2,,5,7,0,,3,6,5,,7.0,6.0,1.0,,6.0,5.0,0.0,,5,5,2,,3,5,1,
1998,NHL,NAS,15,22,4.0,,13,25,3.0,,,,,,3,5,1,,6,7,0,,4,6,2,,5.0,9.0,1.0,,3.0,6.0,2.0,,5,8,1,,2,6,0,
1998,NHL,NJD,19,14,8.0,,28,10,3.0,,,,,,5,4,0,,8,3,1,,8,2,3,,6.0,6.0,1.0,,6.0,5.0,3.0,,7,2,3,,7,2,0,
1998,NHL,NYI,11,23,7.0,,13,25,3.0,,,,,,5,5,0,,5,8,0,,3,9,2,,2.0,8.0,2.0,,4.0,5.0,3.0,,2,10,2,,3,3,1,
1998,NHL,NYR,17,19,5.0,,16,19,6.0,,,,,,3,4,3,,3,5,4,,7,6,0,,6.0,7.0,0.0,,6.0,6.0,0.0,,6,5,3,,2,5,1,
1998,NHL,OTT,22,11,8.0,,22,12,7.0,,,,,,5,3,0,,5,4,3,,6,6,1,,10.0,2.0,2.0,,7.0,3.0,2.0,,9,3,2,,2,2,5,
1998,NHL,PHI,21,9,11.0,,16,17,8.0,,,,,,5,3,2,,6,4,2,,7,2,5,,8.0,1.0,2.0,,4.0,7.0,2.0,,3,6,5,,4,3,1,
1998,NHL,PHO,23,13,5.0,,16,18,7.0,,,,,,4,2,1,,10,0,1,,7,5,2,,4.0,5.0,5.0,,5.0,8.0,1.0,,7,6,2,,2,5,0,
1998,NHL,PIT,21,10,10.0,,17,20,4.0,,,,,,4,3,2,,6,3,3,,5,4,2,,8.0,5.0,0.0,,9.0,5.0,0.0,,4,5,6,,2,5,1,
1998,NHL,SJS,17,15,9.0,,14,18,9.0,,,,,,1,6,2,,4,5,3,,5,5,3,,5.0,4.0,4.0,,5.0,7.0,2.0,,7,3,3,,4,3,1,
1998,NHL,STL,18,17,6.0,,19,15,7.0,,,,,,4,3,2,,5,3,3,,3,5,4,,6.0,7.0,0.0,,7.0,6.0,1.0,,6,7,1,,6,1,2,
1998,NHL,TBL,12,25,4.0,,7,29,5.0,,,,,,4,6,1,,2,8,1,,3,10,1,,2.0,9.0,1.0,,2.0,8.0,1.0,,4,9,1,,2,4,3,
1998,NHL,TOR,23,13,5.0,,22,17,2.0,,,,,,5,4,1,,8,5,1,,8,4,0,,7.0,4.0,1.0,,6.0,4.0,2.0,,6,7,1,,5,2,1,
1998,NHL,VAN,14,21,6.0,,9,26,6.0,,,,,,4,4,1,,5,9,0,,4,6,3,,3.0,6.0,2.0,,3.0,8.0,3.0,,3,9,2,,1,5,1,
1998,NHL,WAS,16,23,2.0,,15,22,4.0,,,,,,3,3,3,,4,8,0,,4,8,0,,5.0,7.0,1.0,,9.0,4.0,1.0,,4,8,1,,2,7,0,
