playerID,award,year,lgID,note,pos
lindste01,First Team All-Star,1952,NHL,,LW
lindste01,First Team All-Star,1953,NHL,,LW
lindste01,First Team All-Star,1955,NHL,,LW
lindste01,First Team All-Star,1956,NHL,,LW
lindste01,Second Team All-Star,1948,NHL,,LW
litzeed01,Calder,1954,NHL,,
litzeed01,Second Team All-Star,1956,NHL,,C
liutmi01,First Team All-Star,1980,NHL,,G
liutmi01,Pearson,1980,NHL,,
liutmi01,Second Team All-Star,1986,NHL,,G
longba01,Second Team All-Star,1974,WHA,,D
longba01,Second Team All-Star,1977,WHA,,D
loobha01,All-Rookie,1983,NHL,,RW
loobha01,First Team All-Star,1987,NHL,,RW
loweke01,King Clancy,1989,NHL,,
lucedo01,Masterton,1974,NHL,,
lukowmo01,Second Team All-Star,1978,WHA,,LW
lumleha01,First Team All-Star,1953,NHL,,G
lumleha01,First Team All-Star,1954,NHL,,G
lumleha01,Vezina,1953,NHL,,
lundpe01,Calder,1948,NHL,,
lundqhe01,All-Rookie,2005,NHL,,G
lundqhe01,First Team All-Star,2011,NHL,,G
lundqhe01,Vezina,2011,NHL,,
luongro01,Jennings,2010,NHL,shared,
luongro01,Second Team All-Star,2003,NHL,,G
luongro01,Second Team All-Star,2006,NHL,,G
lylege01,Kaplan,1976,WHA,Rookie,
macadal01,Masterton,1979,NHL,,
macdobl01,Second Team All-Star,1978,WHA,,RW
macdoki01,Calder,1939,NHL,,
macdolo01,Masterton,1972,NHL,,
macinal01,Conn Smythe,1988,NHL,,
macinal01,First Team All-Star,1989,NHL,,D
macinal01,First Team All-Star,1990,NHL,,D
macinal01,First Team All-Star,1998,NHL,,D
macinal01,First Team All-Star,2002,NHL,,D
macinal01,Norris,1998,NHL,,
macinal01,Second Team All-Star,1986,NHL,,D
macinal01,Second Team All-Star,1988,NHL,,D
macinal01,Second Team All-Star,1993,NHL,,D
mackefl01,First Team All-Star,1952,NHL,,C
macmibo01,Lady Byng,1978,NHL,,
macouja01,All-Rookie,1983,NHL,,D
maddejo01,Selke,2000,NHL,,
mahovfr01,Calder,1957,NHL,,
mahovfr01,First Team All-Star,1960,NHL,,LW
mahovfr01,First Team All-Star,1962,NHL,,LW
mahovfr01,First Team All-Star,1972,NHL,,LW
mahovfr01,Second Team All-Star,1961,NHL,,LW
mahovfr01,Second Team All-Star,1963,NHL,,LW
mahovfr01,Second Team All-Star,1964,NHL,,LW
mahovfr01,Second Team All-Star,1965,NHL,,LW
mahovfr01,Second Team All-Star,1968,NHL,,LW
mahovfr01,Second Team All-Star,1969,NHL,,LW
makarse01,All-Rookie,1989,NHL,,RW
makarse01,Calder,1989,NHL,,
malakvl01,All-Rookie,1992,NHL,,D
malikma01,Plus-Minus,2003,NHL,tie,
malkiev01,All-Rookie,2006,NHL,,F
malkiev01,Art Ross,2008,NHL,,
malkiev01,Art Ross,2011,NHL,,
malkiev01,Calder,2006,NHL,,
malkiev01,Conn Smythe,2008,NHL,,
malkiev01,First Team All-Star,2007,NHL,,C
malkiev01,First Team All-Star,2008,NHL,,C
malkiev01,First Team All-Star,2011,NHL,,C
malkiev01,Hart,2011,NHL,,
malkiev01,Lindsay,2011,NHL,,
malonjo01,Art Ross,1917,NHL,,
malonjo01,Art Ross,1919,NHL,,
malonry01,All-Rookie,2003,NHL,,F
manthsy01,Second Team All-Star,1930,NHL,,D
manthsy01,Second Team All-Star,1931,NHL,,D
marshdo01,Second Team All-Star,1966,NHL,,LW
martipi01,Masterton,1969,NHL,,
martiri01,First Team All-Star,1973,NHL,,LW
martiri01,First Team All-Star,1974,NHL,,LW
martiri01,Second Team All-Star,1975,NHL,,LW
martiri01,Second Team All-Star,1976,NHL,,LW
masonst01,All-Rookie,2008,NHL,,G
masonst01,Calder,2008,NHL,,
masonst01,Second Team All-Star,2008,NHL,,G
mccabbr01,Second Team All-Star,2003,NHL,,D
mccoofr01,Calder,1944,NHL,,
mccribr01,Plus-Minus,1987,NHL,,
mccribr01,Second Team All-Star,1987,NHL,,D
mcdonbu01,Second Team All-Star,1941,NHL,,D
mcdonla01,King Clancy,1987,NHL,,
mcdonla01,Masterton,1982,NHL,,
mcdonla01,Second Team All-Star,1976,NHL,,RW
mcdonla01,Second Team All-Star,1982,NHL,,RW
mcfadji01,Calder,1947,NHL,,
mckendo01,Lady Byng,1959,NHL,,
mckenjo01,Second Team All-Star,1969,NHL,,RW
mclarky01,All-Rookie,1995,NHL,,D
mcleaki01,Second Team All-Star,1991,NHL,,G
mclenja01,Masterton,1997,NHL,,
mcleodo01,First Team All-Star,1973,WHA,,G
mcleodo01,Hatskin,1973,WHA,Best Goaltender,
mcneige01,Second Team All-Star,1952,NHL,,G
mcsorma01,Plus-Minus,1990,NHL,tie,
meaghri01,Selke,1989,NHL,,
meekeho01,Calder,1946,NHL,,
melanro01,Jennings,1982,NHL,shared,
melanro01,Second Team All-Star,1982,NHL,,G
messima01,Conn Smythe,1983,NHL,,
messima01,First Team All-Star,1981,NHL,,LW
messima01,First Team All-Star,1982,NHL,,LW
messima01,First Team All-Star,1989,NHL,,C
messima01,First Team All-Star,1991,NHL,,C
messima01,Hart,1989,NHL,,
messima01,Hart,1991,NHL,,
messima01,Pearson,1989,NHL,,
messima01,Pearson,1991,NHL,,
messima01,Second Team All-Star,1983,NHL,,LW
meszaan01,All-Rookie,2005,NHL,,D
middlri01,Lady Byng,1981,NHL,,
middlri01,Second Team All-Star,1981,NHL,,RW
mikitst01,Art Ross,1963,NHL,,
mikitst01,Art Ross,1964,NHL,,
mikitst01,Art Ross,1966,NHL,,
mikitst01,Art Ross,1967,NHL,,
mikitst01,First Team All-Star,1961,NHL,,C
mikitst01,First Team All-Star,1962,NHL,,C
mikitst01,First Team All-Star,1963,NHL,,C
mikitst01,First Team All-Star,1965,NHL,,C
mikitst01,First Team All-Star,1966,NHL,,C
mikitst01,First Team All-Star,1967,NHL,,C
mikitst01,Hart,1966,NHL,,
mikitst01,Hart,1967,NHL,,
mikitst01,Lady Byng,1966,NHL,,
mikitst01,Lady Byng,1967,NHL,,
mikitst01,Second Team All-Star,1964,NHL,,C
mikitst01,Second Team All-Star,1969,NHL,,C
millery01,First Team All-Star,2009,NHL,,G
millery01,Vezina,2009,NHL,,
mironbo01,All-Rookie,1993,NHL,,D
modanmi01,All-Rookie,1989,NHL,,C
modanmi01,Second Team All-Star,1999,NHL,,C
mogilal01,Lady Byng,2002,NHL,,
mogilal01,Second Team All-Star,1992,NHL,,RW
mogilal01,Second Team All-Star,1995,NHL,,RW
moogan01,Jennings,1989,NHL,shared,
mooredi01,Art Ross,1957,NHL,,
mooredi01,Art Ross,1958,NHL,,
mooredi01,First Team All-Star,1957,NHL,,LW
mooredi01,First Team All-Star,1958,NHL,,LW
mooredi01,Second Team All-Star,1960,NHL,,LW
moreaet01,King Clancy,2008,NHL,,
morenho01,Art Ross,1927,NHL,,
morenho01,Art Ross,1930,NHL,,
morenho01,First Team All-Star,1930,NHL,,C
morenho01,First Team All-Star,1931,NHL,,C
morenho01,Hart,1927,NHL,,
morenho01,Hart,1930,NHL,,
morenho01,Hart,1931,NHL,,
morenho01,Second Team All-Star,1932,NHL,,C
morride01,All-Rookie,1997,NHL,,D
morrike01,First Team All-Star,1974,WHA,,D
morrike01,Second Team All-Star,1975,WHA,,D
mortsgu01,First Team All-Star,1949,NHL,,D
mosdeke01,First Team All-Star,1953,NHL,,C
mosdeke01,Second Team All-Star,1954,NHL,,C
mosiebi01,Lady Byng,1944,NHL,,
mosiebi01,Second Team All-Star,1944,NHL,,RW
mosiebi01,Second Team All-Star,1945,NHL,,RW
mowerjo01,First Team All-Star,1942,NHL,,G
mowerjo01,Vezina,1942,NHL,,
mullejo01,First Team All-Star,1988,NHL,,RW
mullejo01,Lady Byng,1986,NHL,,
mullejo01,Lady Byng,1988,NHL,,
mullejo01,Plus-Minus,1988,NHL,,
murphla01,Second Team All-Star,1986,NHL,,D
murphla01,Second Team All-Star,1992,NHL,,D
murphla01,Second Team All-Star,1994,NHL,,D
murratr01,Selke,1985,NHL,,
murzyda01,All-Rookie,1985,NHL,,D
myersty01,All-Rookie,2009,NHL,,D
myersty01,Calder,2009,NHL,,
nabokev01,All-Rookie,2000,NHL,,G
nabokev01,Calder,2000,NHL,,
nabokev01,First Team All-Star,2007,NHL,,G
napiema01,Kaplan,1975,WHA,Rookie,
nashri01,All-Rookie,2002,NHL,,F
nashri01,Richard,2003,NHL,shared,
nasluma01,All-Rookie,1982,NHL,,LW
nasluma01,Lady Byng,1987,NHL,,
nasluma01,Second Team All-Star,1985,NHL,,LW
nasluma02,First Team All-Star,2001,NHL,,LW
nasluma02,First Team All-Star,2002,NHL,,LW
nasluma02,First Team All-Star,2003,NHL,,LW
nasluma02,Pearson,2002,NHL,,
nealja01,First Team All-Star,2011,NHL,,RW
nedomva01,Deneau,1975,WHA,Most Gentlemanly,
neelyca01,Masterton,1993,NHL,,
neelyca01,Second Team All-Star,1987,NHL,,RW
neelyca01,Second Team All-Star,1989,NHL,,RW
neelyca01,Second Team All-Star,1990,NHL,,RW
neelyca01,Second Team All-Star,1993,NHL,,RW
neilsji01,Second Team All-Star,1967,NHL,,D
niedesc01,All-Rookie,1992,NHL,,D
niedesc01,Conn Smythe,2006,NHL,,
niedesc01,First Team All-Star,2003,NHL,,D
niedesc01,First Team All-Star,2005,NHL,,D
niedesc01,First Team All-Star,2006,NHL,,D
niedesc01,Norris,2003,NHL,,
niedesc01,Second Team All-Star,1997,NHL,,D
nieuwjo01,All-Rookie,1987,NHL,,C
nieuwjo01,Calder,1987,NHL,,
nieuwjo01,Conn Smythe,1998,NHL,,
nieuwjo01,King Clancy,1994,NHL,,
nighbfr01,Hart,1923,NHL,,
nighbfr01,Lady Byng,1924,NHL,,
nighbfr01,Lady Byng,1925,NHL,,
niinija01,All-Rookie,1996,NHL,,D
nilsske01,Deneau,1978,WHA,Most Gentlemanly,
nilsske01,Kaplan,1977,WHA,Rookie,
nilssul01,First Team All-Star,1975,WHA,,C
nilssul01,First Team All-Star,1977,WHA,,C
nilssul01,Playoff MVP,1975,WHA,,
northba01,First Team All-Star,1932,NHL,,LW
nugenry01,All-Rookie,2011,NHL,,F
oatesad01,Second Team All-Star,1990,NHL,,C
oconnbu01,Hart,1947,NHL,,
oconnbu01,Lady Byng,1947,NHL,,
oconnbu01,Second Team All-Star,1947,NHL,,C
ogrodjo01,First Team All-Star,1984,NHL,,LW
ohlunma01,All-Rookie,1997,NHL,,D
olmstbe01,Second Team All-Star,1952,NHL,,LW
olmstbe01,Second Team All-Star,1955,NHL,,LW
orrbo01,Art Ross,1969,NHL,,
orrbo01,Art Ross,1974,NHL,,
orrbo01,Calder,1966,NHL,,
orrbo01,Conn Smythe,1969,NHL,,
orrbo01,Conn Smythe,1971,NHL,,
orrbo01,First Team All-Star,1967,NHL,,D
orrbo01,First Team All-Star,1968,NHL,,D
orrbo01,First Team All-Star,1969,NHL,,D
orrbo01,First Team All-Star,1970,NHL,,D
orrbo01,First Team All-Star,1971,NHL,,D
orrbo01,First Team All-Star,1972,NHL,,D
orrbo01,First Team All-Star,1973,NHL,,D
orrbo01,First Team All-Star,1974,NHL,,D
orrbo01,Hart,1969,NHL,,
orrbo01,Hart,1970,NHL,,
orrbo01,Hart,1971,NHL,,
orrbo01,Norris,1967,NHL,,
orrbo01,Norris,1968,NHL,,
orrbo01,Norris,1969,NHL,,
orrbo01,Norris,1970,NHL,,
orrbo01,Norris,1971,NHL,,
orrbo01,Norris,1972,NHL,,
orrbo01,Norris,1973,NHL,,
orrbo01,Norris,1974,NHL,,
orrbo01,Pearson,1974,NHL,,
orrbo01,Second Team All-Star,1966,NHL,,D
osgooch01,Jennings,1995,NHL,shared,
osgooch01,Jennings,2007,NHL,shared,
osgooch01,Second Team All-Star,1995,NHL,,G
ovechal01,All-Rookie,2005,NHL,,F
ovechal01,Art Ross,2007,NHL,,
ovechal01,Calder,2005,NHL,,
ovechal01,First Team All-Star,2005,NHL,,LW
ovechal01,First Team All-Star,2006,NHL,,LW
ovechal01,First Team All-Star,2007,NHL,,LW
ovechal01,First Team All-Star,2008,NHL,,LW
ovechal01,First Team All-Star,2009,NHL,,LW
ovechal01,Hart,2007,NHL,,
ovechal01,Hart,2008,NHL,,
ovechal01,Lindsay,2009,NHL,,
ovechal01,Pearson,2007,NHL,,
ovechal01,Pearson,2008,NHL,,
ovechal01,Richard,2007,NHL,,
ovechal01,Richard,2008,NHL,,
ovechal01,Second Team All-Star,2010,NHL,,LW
ozolisa01,First Team All-Star,1996,NHL,,D
pacioma01,Masterton,2011,NHL,,
pangda01,All-Rookie,1987,NHL,,G
parenbe01,Conn Smythe,1973,NHL,,
parenbe01,Conn Smythe,1974,NHL,,
parenbe01,First Team All-Star,1973,NHL,,G
parenbe01,First Team All-Star,1974,NHL,,G
parenbe01,Second Team All-Star,1972,WHA,,G
parenbe01,Vezina,1973,NHL,tie,
parenbe01,Vezina,1974,NHL,,
parisza01,Second Team All-Star,2008,NHL,,LW
parkbr01,First Team All-Star,1969,NHL,,D
parkbr01,First Team All-Star,1971,NHL,,D
parkbr01,First Team All-Star,1973,NHL,,D
parkbr01,First Team All-Star,1975,NHL,,D
parkbr01,First Team All-Star,1977,NHL,,D
parkbr01,Masterton,1983,NHL,,
parkbr01,Second Team All-Star,1970,NHL,,D
parkbr01,Second Team All-Star,1972,NHL,,D
patrily01,First Team All-Star,1941,NHL,,LW
patrily01,Second Team All-Star,1942,NHL,,LW
pecami01,Selke,1996,NHL,,
pecami01,Selke,2001,NHL,,
peetepe01,First Team All-Star,1982,NHL,,G
peetepe01,Vezina,1982,NHL,,
pennest01,All-Rookie,1984,NHL,,G
perregi01,Calder,1970,NHL,,
perregi01,Lady Byng,1972,NHL,,
perregi01,Second Team All-Star,1975,NHL,,C
perregi01,Second Team All-Star,1976,NHL,,C
perryco01,First Team All-Star,2010,NHL,,RW
perryco01,Hart,2010,NHL,,
perryco01,Richard,2010,NHL,,
petrool01,All-Rookie,1993,NHL,,W
phanedi01,All-Rookie,2005,NHL,,D
phanedi01,First Team All-Star,2007,NHL,,D
pietral01,Second Team All-Star,2011,NHL,,D
pilotpi01,First Team All-Star,1962,NHL,,D
pilotpi01,First Team All-Star,1963,NHL,,D
pilotpi01,First Team All-Star,1964,NHL,,D
pilotpi01,First Team All-Star,1965,NHL,,D
pilotpi01,First Team All-Star,1966,NHL,,D
pilotpi01,Norris,1962,NHL,,
pilotpi01,Norris,1963,NHL,,
pilotpi01,Norris,1964,NHL,,
pilotpi01,Second Team All-Star,1959,NHL,,D
pilotpi01,Second Team All-Star,1960,NHL,,D
pilotpi01,Second Team All-Star,1961,NHL,,D
pitkajo01,All-Rookie,2003,NHL,,D
plantja01,First Team All-Star,1955,NHL,,G
plantja01,First Team All-Star,1958,NHL,,G
plantja01,First Team All-Star,1961,NHL,,G
plantja01,Hart,1961,NHL,,
plantja01,Second Team All-Star,1956,NHL,,G
plantja01,Second Team All-Star,1957,NHL,,G
plantja01,Second Team All-Star,1959,NHL,,G
plantja01,Second Team All-Star,1970,NHL,,G
plantja01,Vezina,1955,NHL,,
plantja01,Vezina,1956,NHL,,
plantja01,Vezina,1957,NHL,,
plantja01,Vezina,1958,NHL,,
plantja01,Vezina,1959,NHL,,
plantja01,Vezina,1961,NHL,,
plantja01,Vezina,1968,NHL,shared,
plettwi01,Calder,1976,NHL,,
plumbro01,First Team All-Star,1976,WHA,,D
plumbro01,Murphy,1976,WHA,Best Defenceman,
podeish01,King Clancy,2000,NHL,,
poilebu01,Second Team All-Star,1947,NHL,,RW
popiepo01,First Team All-Star,1976,WHA,,D
popiepo01,Second Team All-Star,1974,WHA,,D
potito01,All-Rookie,1998,NHL,,D
potvide01,Calder,1973,NHL,,
potvide01,First Team All-Star,1974,NHL,,D
potvide01,First Team All-Star,1975,NHL,,D
potvide01,First Team All-Star,1977,NHL,,D
potvide01,First Team All-Star,1978,NHL,,D
potvide01,First Team All-Star,1980,NHL,,D
potvide01,Norris,1975,NHL,,
potvide01,Norris,1977,NHL,,
potvide01,Norris,1978,NHL,,
potvide01,Second Team All-Star,1976,NHL,,D
potvide01,Second Team All-Star,1983,NHL,,D
potvife01,All-Rookie,1992,NHL,,G
poulida02,King Clancy,1992,NHL,,
poulida02,Selke,1986,NHL,,
prattba01,First Team All-Star,1943,NHL,,D
prattba01,Hart,1943,NHL,,
prattba01,Second Team All-Star,1944,NHL,,D
prentde01,Second Team All-Star,1959,NHL,,LW
prestri01,Playoff MVP,1978,WHA,,
priceca01,All-Rookie,2007,NHL,,G
primejo01,Lady Byng,1931,NHL,,
primejo01,Second Team All-Star,1933,NHL,,C
prongch01,All-Rookie,1993,NHL,,D
prongch01,First Team All-Star,1999,NHL,,D
prongch01,Hart,1999,NHL,,
prongch01,Norris,1999,NHL,,
prongch01,Plus-Minus,1997,NHL,,
prongch01,Plus-Minus,1999,NHL,,
prongch01,Second Team All-Star,1997,NHL,,D
prongch01,Second Team All-Star,2003,NHL,,D
prongch01,Second Team All-Star,2006,NHL,,D
pronoma01,First Team All-Star,1959,NHL,,D
pronoma01,First Team All-Star,1960,NHL,,D
pronoma01,Second Team All-Star,1957,NHL,,D
pronoma01,Second Team All-Star,1958,NHL,,D
provocl01,First Team All-Star,1964,NHL,,RW
provocl01,Masterton,1967,NHL,,
puppada01,Second Team All-Star,1989,NHL,,G
quackbi01,First Team All-Star,1947,NHL,,D
quackbi01,First Team All-Star,1948,NHL,,D
quackbi01,First Team All-Star,1950,NHL,,D
quackbi01,Lady Byng,1948,NHL,,
quackbi01,Second Team All-Star,1946,NHL,,D
quackbi01,Second Team All-Star,1952,NHL,,D
quickjo01,Conn Smythe,2011,NHL,,
quickjo01,Second Team All-Star,2011,NHL,,G
quiltjo01,Calder,1940,NHL,,
rafalbr01,All-Rookie,1999,NHL,,D
ramagro01,First Team All-Star,1978,WHA,,D
ramsacr01,Selke,1984,NHL,,
ranfobi01,Conn Smythe,1989,NHL,,
rasktu01,Crozier,2009,NHL,,
ratelje01,Lady Byng,1971,NHL,,
ratelje01,Lady Byng,1975,NHL,,
ratelje01,Masterton,1970,NHL,,
ratelje01,Pearson,1971,NHL,,
ratelje01,Second Team All-Star,1971,NHL,,C
raycran01,All-Rookie,2003,NHL,,G
raycran01,Calder,2003,NHL,,
raynech01,Hart,1949,NHL,,
raynech01,Second Team All-Star,1948,NHL,,G
raynech01,Second Team All-Star,1949,NHL,,G
raynech01,Second Team All-Star,1950,NHL,,G
rayro01,King Clancy,1998,NHL,,
reardke01,First Team All-Star,1946,NHL,,D
reardke01,First Team All-Star,1949,NHL,,D
reardke01,Second Team All-Star,1945,NHL,,D
reardke01,Second Team All-Star,1947,NHL,,D
reardke01,Second Team All-Star,1948,NHL,,D
recchma01,Second Team All-Star,1991,NHL,,RW
reddewa01,Plus-Minus,2005,NHL,tie,
redmomi01,First Team All-Star,1972,NHL,,RW
redmomi01,Second Team All-Star,1973,NHL,,RW
reganla01,Calder,1956,NHL,,
reibedu01,Lady Byng,1955,NHL,,
reisele02,Second Team All-Star,1949,NHL,,D
reisele02,Second Team All-Star,1950,NHL,,D
renbemi01,All-Rookie,1993,NHL,,W
reschgl01,Masterton,1981,NHL,,
reschgl01,Second Team All-Star,1975,NHL,,G
reschgl01,Second Team All-Star,1978,NHL,,G
richabr01,All-Rookie,2000,NHL,,F
richabr01,Conn Smythe,2003,NHL,,
richabr01,Lady Byng,2003,NHL,,
richahe01,First Team All-Star,1957,NHL,,C
richahe01,Masterton,1973,NHL,,
richahe01,Second Team All-Star,1958,NHL,,C
richahe01,Second Team All-Star,1960,NHL,,C
richahe01,Second Team All-Star,1962,NHL,,C
richama01,First Team All-Star,1944,NHL,,RW
richama01,First Team All-Star,1945,NHL,,RW
richama01,First Team All-Star,1946,NHL,,RW
richama01,First Team All-Star,1947,NHL,,RW
richama01,First Team All-Star,1948,NHL,,RW
richama01,First Team All-Star,1949,NHL,,RW
richama01,First Team All-Star,1954,NHL,,RW
richama01,First Team All-Star,1955,NHL,,RW
richama01,Hart,1946,NHL,,
richama01,Second Team All-Star,1943,NHL,,RW
richama01,Second Team All-Star,1950,NHL,,RW
richama01,Second Team All-Star,1951,NHL,,RW
richama01,Second Team All-Star,1952,NHL,,RW
richama01,Second Team All-Star,1953,NHL,,RW
richama01,Second Team All-Star,1956,NHL,,RW
ridlemi01,All-Rookie,1985,NHL,,C
riggipa01,Jennings,1983,NHL,shared,
riggipa01,Second Team All-Star,1983,NHL,,G
rinnepe01,Second Team All-Star,2010,NHL,,G
roachjo01,First Team All-Star,1932,NHL,,G
roberga01,Masterton,1995,NHL,,
roberre01,Second Team All-Star,1974,NHL,,RW
robinea01,Second Team All-Star,1938,NHL,,G
robinla01,Conn Smythe,1977,NHL,,
robinla01,First Team All-Star,1976,NHL,,D
robinla01,First Team All-Star,1978,NHL,,D
robinla01,First Team All-Star,1979,NHL,,D
robinla01,Norris,1976,NHL,,
robinla01,Norris,1979,NHL,,
robinla01,Second Team All-Star,1977,NHL,,D
robinla01,Second Team All-Star,1980,NHL,,D
robinla01,Second Team All-Star,1985,NHL,,D
robitlu01,All-Rookie,1986,NHL,,LW
robitlu01,Calder,1986,NHL,,
robitlu01,First Team All-Star,1987,NHL,,LW
robitlu01,First Team All-Star,1988,NHL,,LW
robitlu01,First Team All-Star,1989,NHL,,LW
robitlu01,First Team All-Star,1990,NHL,,LW
robitlu01,First Team All-Star,1992,NHL,,LW
robitlu01,Second Team All-Star,1986,NHL,,LW
robitlu01,Second Team All-Star,1991,NHL,,LW
robitlu01,Second Team All-Star,2000,NHL,,LW
rogermi01,Deneau,1974,WHA,Most Gentlemanly,
rollial01,Hart,1953,NHL,,
rollial01,Vezina,1950,NHL,,
rolosdw01,Crozier,2003,NHL,,
romnedo01,Lady Byng,1935,NHL,,
roussbo01,Calder,1961,NHL,,
roussbo01,Second Team All-Star,1965,NHL,,RW
roypa01,All-Rookie,1985,NHL,,G
roypa01,Conn Smythe,1985,NHL,,
roypa01,Conn Smythe,1992,NHL,,
roypa01,Conn Smythe,2000,NHL,,
roypa01,First Team All-Star,1988,NHL,,G
roypa01,First Team All-Star,1989,NHL,,G
roypa01,First Team All-Star,1991,NHL,,G
roypa01,First Team All-Star,2001,NHL,,G
roypa01,Jennings,1986,NHL,shared,
roypa01,Jennings,1987,NHL,shared,
roypa01,Jennings,1988,NHL,shared,
roypa01,Jennings,1991,NHL,,
roypa01,Jennings,2001,NHL,,
roypa01,Second Team All-Star,1987,NHL,,G
roypa01,Second Team All-Star,1990,NHL,,G
roypa01,Vezina,1988,NHL,,
roypa01,Vezina,1989,NHL,,
roypa01,Vezina,1991,NHL,,
rozsimi01,Plus-Minus,2005,NHL,tie,
ryanbo01,All-Rookie,2008,NHL,,F
rydermi01,All-Rookie,2003,NHL,,F
sakicjo01,Conn Smythe,1995,NHL,,
sakicjo01,First Team All-Star,2000,NHL,,C
sakicjo01,First Team All-Star,2001,NHL,,C
sakicjo01,First Team All-Star,2003,NHL,,C
sakicjo01,Hart,2000,NHL,,
sakicjo01,Lady Byng,2000,NHL,,
sakicjo01,Pearson,2000,NHL,,
sakicjo01,Plus-Minus,2000,NHL,tie,
salmibo01,First Team All-Star,1976,NHL,,D
salmibo01,Second Team All-Star,1974,NHL,,D
salmibo01,Second Team All-Star,1975,NHL,,D
salmibo01,Second Team All-Star,1977,NHL,,D
salmibo01,Second Team All-Star,1978,NHL,,D
salmibo01,Second Team All-Star,1979,NHL,,D
salosa01,All-Rookie,1998,NHL,,D
samsose01,All-Rookie,1997,NHL,,F
samsose01,Calder,1997,NHL,,
sandede01,Calder,1967,NHL,,
sandfed01,Second Team All-Star,1953,NHL,,LW
sandlji01,All-Rookie,1986,NHL,,RW
sandsto01,All-Rookie,1984,NHL,,RW
sauvebo01,Jennings,1984,NHL,shared,
sauvebo01,Vezina,1979,NHL,shared,
savarde01,Second Team All-Star,1982,NHL,,C
savarse01,Conn Smythe,1968,NHL,,
savarse01,Masterton,1978,NHL,,
savarse01,Second Team All-Star,1978,NHL,,D
sawchte01,Calder,1950,NHL,,
sawchte01,First Team All-Star,1950,NHL,,G
sawchte01,First Team All-Star,1951,NHL,,G
sawchte01,First Team All-Star,1952,NHL,,G
sawchte01,Second Team All-Star,1953,NHL,,G
sawchte01,Second Team All-Star,1954,NHL,,G
sawchte01,Second Team All-Star,1958,NHL,,G
sawchte01,Second Team All-Star,1962,NHL,,G
sawchte01,Vezina,1951,NHL,,
sawchte01,Vezina,1952,NHL,,
sawchte01,Vezina,1954,NHL,,
sawchte01,Vezina,1964,NHL,shared,
schenlu01,All-Rookie,2008,NHL,,D
schmimi01,Art Ross,1939,NHL,,
schmimi01,First Team All-Star,1939,NHL,,C
schmimi01,First Team All-Star,1946,NHL,,C
schmimi01,First Team All-Star,1950,NHL,,C
schmimi01,Hart,1950,NHL,,
schmimi01,Second Team All-Star,1951,NHL,,C
schneco01,Jennings,2010,NHL,shared,
schoeji01,Second Team All-Star,1979,NHL,,D
schrisw01,Art Ross,1935,NHL,,
schrisw01,Art Ross,1936,NHL,,
schrisw01,Calder,1934,NHL,,
schrisw01,First Team All-Star,1935,NHL,,LW
schrisw01,First Team All-Star,1940,NHL,,LW
schrisw01,Second Team All-Star,1936,NHL,,LW
schulje02,Plus-Minus,2009,NHL,,
sedinda01,Art Ross,2010,NHL,,
sedinda01,First Team All-Star,2010,NHL,,LW
sedinda01,Lindsay,2010,NHL,,
sedinda01,Second Team All-Star,2009,NHL,,LW
sedinhe01,Art Ross,2009,NHL,,
sedinhe01,First Team All-Star,2009,NHL,,C
sedinhe01,First Team All-Star,2010,NHL,,C
sedinhe01,Hart,2009,NHL,,
seibeea01,First Team All-Star,1934,NHL,,D
seibeea01,First Team All-Star,1941,NHL,,D
seibeea01,First Team All-Star,1942,NHL,,D
seibeea01,First Team All-Star,1943,NHL,,D
seibeea01,Second Team All-Star,1935,NHL,,D
seibeea01,Second Team All-Star,1936,NHL,,D
seibeea01,Second Team All-Star,1937,NHL,,D
seibeea01,Second Team All-Star,1938,NHL,,D
seibeea01,Second Team All-Star,1939,NHL,,D
seibeea01,Second Team All-Star,1940,NHL,,D
selante01,All-Rookie,1992,NHL,,RW
selante01,Calder,1992,NHL,,
selante01,First Team All-Star,1992,NHL,,RW
selante01,First Team All-Star,1996,NHL,,RW
selante01,Masterton,2005,NHL,,
selante01,Richard,1998,NHL,,
selante01,Second Team All-Star,1997,NHL,,RW
selante01,Second Team All-Star,1998,NHL,,RW
selbybr01,Calder,1965,NHL,,
sevigri01,Vezina,1980,NHL,shared,
shanabr01,First Team All-Star,1993,NHL,,LW
shanabr01,First Team All-Star,1999,NHL,,LW
shanabr01,King Clancy,2002,NHL,,
shanabr01,Second Team All-Star,2001,NHL,,LW
shawbr01,All-Rookie,1989,NHL,,D
sheppra01,All-Rookie,1987,NHL,,RW
shmyrpa01,First Team All-Star,1972,WHA,,D
shmyrpa01,First Team All-Star,1973,WHA,,D
shmyrpa01,First Team All-Star,1975,WHA,,D
shmyrpa01,Murphy,1975,WHA,Best Defenceman,
shmyrpa01,Second Team All-Star,1978,WHA,,D
shoreed01,First Team All-Star,1930,NHL,,D
shoreed01,First Team All-Star,1931,NHL,,D
shoreed01,First Team All-Star,1932,NHL,,D
shoreed01,First Team All-Star,1934,NHL,,D
shoreed01,First Team All-Star,1935,NHL,,D
shoreed01,First Team All-Star,1937,NHL,,D
shoreed01,First Team All-Star,1938,NHL,,D
shoreed01,Hart,1932,NHL,,
shoreed01,Hart,1934,NHL,,
shoreed01,Hart,1935,NHL,,
shoreed01,Hart,1937,NHL,,
shoreed01,Second Team All-Star,1933,NHL,,D
