coachID,year,tmID,lgID,stint,notes,g,w,l,t,postg,postw,postl,postt
mactacr01c,2005,EDM,NHL,1,,82.0,41.0,28.0,13.0,24,15,9,0
mactacr01c,2006,EDM,NHL,1,,82.0,32.0,43.0,7.0,,,,
mactacr01c,2007,EDM,NHL,1,,82.0,41.0,35.0,6.0,,,,
mactacr01c,2008,EDM,NHL,1,,82.0,38.0,35.0,9.0,,,,
magnuke01c,1980,CHI,NHL,1,,80.0,31.0,33.0,16.0,3,0,3,0
magnuke01c,1981,CHI,NHL,1,,52.0,18.0,24.0,10.0,,,,
mahonbi01c,1983,MNS,NHL,1,,80.0,39.0,31.0,10.0,16,7,9,0
mahonbi01c,1984,MNS,NHL,1,,13.0,3.0,8.0,2.0,,,,
malonda01c,1984,TOR,NHL,1,,80.0,20.0,52.0,8.0,,,,
malonda01c,1985,TOR,NHL,1,,80.0,25.0,48.0,7.0,10,6,4,0
malonda01c,1986,WIN,NHL,1,,80.0,40.0,32.0,8.0,10,4,6,0
malonda01c,1987,WIN,NHL,1,,80.0,33.0,36.0,11.0,5,1,4,0
malonda01c,1988,WIN,NHL,1,,52.0,18.0,25.0,9.0,,,,
malonph01c,1973,VAN,NHL,2,,37.0,15.0,18.0,4.0,,,,
malonph01c,1974,VAN,NHL,1,,80.0,38.0,32.0,10.0,5,1,4,0
malonph01c,1975,VAN,NHL,1,,80.0,33.0,32.0,15.0,2,0,2,0
malonph01c,1976,VAN,NHL,1,,35.0,9.0,23.0,3.0,,,,
manthsy01c,1935,MTL,NHL,1,,48.0,11.0,26.0,11.0,,,,
marshbe01c,1981,COR,NHL,1,,24.0,3.0,17.0,4.0,,,,
marshja02c,1913,TBS,NHA,1,,20.0,13.0,7.0,0.0,,,,
marshja02c,1914,TBS,NHA,1,,20.0,8.0,12.0,0.0,,,,
martija02c,1986,STL,NHL,1,,80.0,32.0,33.0,15.0,6,2,4,0
martija02c,1987,STL,NHL,1,,80.0,34.0,38.0,8.0,10,5,5,0
martija02c,1995,OTT,NHL,3,,38.0,10.0,24.0,4.0,,,,
martija02c,1996,OTT,NHL,1,,82.0,31.0,36.0,15.0,7,3,4,0
martija02c,1997,OTT,NHL,1,,82.0,34.0,33.0,15.0,11,5,6,0
martija02c,1998,OTT,NHL,1,,82.0,44.0,23.0,15.0,4,0,4,0
martija02c,1999,OTT,NHL,1,,82.0,41.0,30.0,11.0,6,2,4,0
martija02c,2000,OTT,NHL,1,,82.0,48.0,25.0,9.0,4,0,4,0
martija02c,2001,OTT,NHL,1,,80.0,38.0,33.0,9.0,,,,
martija02c,2001,OTT,NHL,3,,,,,,12,7,5,0
martija02c,2002,OTT,NHL,1,,82.0,52.0,22.0,8.0,18,11,7,0
martija02c,2003,OTT,NHL,1,,82.0,43.0,29.0,10.0,7,3,4,0
martija02c,2005,FLO,NHL,1,,82.0,37.0,34.0,11.0,,,,
martija02c,2006,FLO,NHL,1,,82.0,35.0,31.0,16.0,,,,
martija02c,2007,FLO,NHL,1,,82.0,38.0,35.0,9.0,,,,
martija02c,2009,MTL,NHL,1,,82.0,39.0,33.0,10.0,19,9,10,0
martija02c,2010,MTL,NHL,1,,82.0,44.0,30.0,8.0,7,3,4,0
martija02c,2011,MTL,NHL,1,,32.0,13.0,12.0,7.0,,,,
mathego01c,1932,CHI,NHL,1,,2.0,0.0,2.0,0.0,,,,
mauripa01c,1995,HAR,NHL,2,,70.0,29.0,33.0,8.0,,,,
mauripa01c,1996,HAR,NHL,1,,82.0,32.0,39.0,11.0,,,,
mauripa01c,1997,CAR,NHL,1,,82.0,33.0,41.0,8.0,,,,
mauripa01c,1998,CAR,NHL,1,,82.0,34.0,30.0,18.0,6,2,4,0
mauripa01c,1999,CAR,NHL,1,,82.0,37.0,35.0,10.0,,,,
mauripa01c,2000,CAR,NHL,1,,82.0,38.0,35.0,9.0,6,2,4,0
mauripa01c,2001,CAR,NHL,1,,82.0,35.0,31.0,16.0,23,13,10,0
mauripa01c,2002,CAR,NHL,1,,82.0,22.0,49.0,11.0,,,,
mauripa01c,2003,CAR,NHL,1,,30.0,8.0,14.0,8.0,,,,
mauripa01c,2006,TOR,NHL,1,,82.0,40.0,31.0,11.0,,,,
mauripa01c,2007,TOR,NHL,1,,82.0,36.0,35.0,11.0,,,,
mauripa01c,2008,CAR,NHL,2,,57.0,33.0,19.0,5.0,18,8,10,0
mauripa01c,2009,CAR,NHL,1,,82.0,35.0,37.0,10.0,,,,
mauripa01c,2010,CAR,NHL,1,,82.0,40.0,31.0,11.0,,,,
mauripa01c,2011,CAR,NHL,1,,25.0,8.0,13.0,4.0,,,,
maxnewa01c,1980,DET,NHL,2,,60.0,16.0,29.0,15.0,,,,
maxnewa01c,1981,DET,NHL,1,,69.0,18.0,39.0,12.0,,,,
mayorbo01c,1977,SOV,WHA,1,,8.0,3.0,4.0,1.0,,,,
mayorbo01c,1978,SOV,WHA,1,,6.0,4.0,1.0,1.0,,,,
mccambo01c,1978,PHI,NHL,1,,50.0,22.0,17.0,11.0,,,,
mccambo01c,1981,PHI,NHL,2,,8.0,4.0,2.0,2.0,4,1,3,0
mccambo01c,1982,PHI,NHL,1,,80.0,49.0,23.0,8.0,3,0,3,0
mccambo01c,1983,PHI,NHL,1,,80.0,44.0,26.0,10.0,3,0,3,0
mccambo01c,1987,VAN,NHL,1,,80.0,25.0,46.0,9.0,,,,
mccambo01c,1988,VAN,NHL,1,,80.0,33.0,39.0,8.0,7,3,4,0
mccambo01c,1989,VAN,NHL,1,,80.0,25.0,41.0,14.0,,,,
mccambo01c,1990,VAN,NHL,1,,54.0,19.0,30.0,5.0,,,,
mccarja01c,1973,MFS,WHA,2,interim,2.0,2.0,0.0,0.0,,,,
mccarja01c,1974,MFS,WHA,2,interim,1.0,0.0,1.0,0.0,,,,
mccaste01c,1973,LAS,WHA,2,,59.0,20.0,39.0,0.0,,,,
mccrebi01c,1971,STL,NHL,2,,24.0,6.0,14.0,4.0,,,,
mccrebi01c,1973,VAN,NHL,1,,41.0,9.0,25.0,7.0,,,,
mccrebi01c,1974,CLF,NHL,2,,32.0,8.0,20.0,4.0,,,,
mcguipe01c,1993,HAR,NHL,2,,67.0,23.0,37.0,7.0,,,,
mckenjo01c,1972,PHB,WHA,1,,7.0,1.0,6.0,0.0,,,,
mckenjo01c,1973,VAB,WHA,1,,7.0,3.0,4.0,0.0,,,,
mckenke01c,1921,EDE,WCHL,1,,24.0,15.0,9.0,0.0,2,0,1,1
mckenke01c,1922,EDE,WCHL,1,,30.0,19.0,10.0,1.0,4,1,2,1
mckenke01c,1923,EDE,WCHL,1,,30.0,11.0,15.0,4.0,,,,
mckenke01c,1924,EDE,WCHL,1,,28.0,14.0,13.0,1.0,,,,
mckenke01c,1925,EDE,WCHL,1,,30.0,19.0,11.0,0.0,2,0,1,1
mcleljo01c,1969,TOR,NHL,1,,76.0,29.0,34.0,13.0,,,,
mcleljo01c,1970,TOR,NHL,1,,78.0,37.0,33.0,8.0,6,2,4,0
mcleljo01c,1971,TOR,NHL,1,,78.0,33.0,31.0,14.0,5,1,4,0
mcleljo01c,1972,TOR,NHL,1,,78.0,27.0,41.0,10.0,,,,
mclelto01c,2008,SJS,NHL,1,,82.0,53.0,18.0,11.0,6,2,4,0
mclelto01c,2009,SJS,NHL,1,,82.0,51.0,20.0,11.0,15,8,7,0
mclelto01c,2010,SJS,NHL,1,,82.0,48.0,25.0,9.0,18,9,9,0
mclelto01c,2011,SJS,NHL,1,,82.0,43.0,29.0,10.0,5,1,4,0
mcnamho01c,1916,TOB,NHA,1,,14.0,7.0,7.0,0.0,,,,
mcvieto01c,1975,WAS,NHL,2,,44.0,8.0,31.0,5.0,,,,
mcvieto01c,1976,WAS,NHL,1,,80.0,24.0,42.0,14.0,,,,
mcvieto01c,1977,WAS,NHL,1,,80.0,17.0,49.0,14.0,,,,
mcvieto01c,1978,WIJ,WHA,2,,19.0,11.0,8.0,0.0,10,8,2,0
mcvieto01c,1979,WIN,NHL,1,,77.0,19.0,47.0,11.0,,,,
mcvieto01c,1980,WIN,NHL,1,,28.0,1.0,20.0,7.0,,,,
mcvieto01c,1983,NJD,NHL,2,,60.0,15.0,38.0,7.0,,,,
mcvieto01c,1990,NJD,NHL,2,,13.0,4.0,5.0,4.0,7,3,4,0
mcvieto01c,1991,NJD,NHL,1,,80.0,38.0,31.0,11.0,7,3,4,0
meekeho01c,1956,TOR,NHL,1,,70.0,21.0,34.0,15.0,,,,
melroba01c,1992,LAK,NHL,1,,84.0,39.0,35.0,10.0,24,13,11,0
melroba01c,1993,LAK,NHL,1,,84.0,27.0,45.0,12.0,,,,
melroba01c,1994,LAK,NHL,1,,41.0,13.0,21.0,7.0,,,,
melroba01c,2008,TBL,NHL,1,,16.0,5.0,7.0,4.0,,,,
milbumi01c,1989,BOS,NHL,1,,80.0,46.0,25.0,9.0,21,13,8,0
milbumi01c,1990,BOS,NHL,1,,80.0,44.0,24.0,12.0,19,10,9,0
milbumi01c,1995,NYI,NHL,1,,82.0,22.0,50.0,10.0,,,,
milbumi01c,1996,NYI,NHL,1,,45.0,13.0,23.0,9.0,,,,
milbumi01c,1997,NYI,NHL,2,,19.0,8.0,9.0,2.0,,,,
milbumi01c,1998,NYI,NHL,1,,45.0,13.0,29.0,3.0,,,,
mollelo01c,1998,CHI,NHL,2,,23.0,13.0,6.0,4.0,,,,
mollelo01c,1999,CHI,NHL,1,,24.0,5.0,15.0,4.0,,,,
moorege01c,1974,IND,WHA,1,,78.0,18.0,57.0,3.0,,,,
moorege01c,1975,IND,WHA,1,,5.0,1.0,4.0,0.0,,,,
muckljo01c,1968,MNS,NHL,2,,35.0,6.0,23.0,6.0,,,,
muckljo01c,1989,EDM,NHL,1,,80.0,38.0,28.0,14.0,22,16,6,0
muckljo01c,1990,EDM,NHL,1,,80.0,37.0,37.0,6.0,18,9,9,0
muckljo01c,1991,BUF,NHL,2,,52.0,22.0,22.0,8.0,7,3,4,0
muckljo01c,1992,BUF,NHL,1,,84.0,38.0,36.0,10.0,8,4,4,0
muckljo01c,1993,BUF,NHL,1,,84.0,43.0,32.0,9.0,7,3,4,0
muckljo01c,1994,BUF,NHL,1,,48.0,22.0,19.0,7.0,5,1,4,0
muckljo01c,1997,NYR,NHL,2,,25.0,8.0,15.0,2.0,,,,
muckljo01c,1998,NYR,NHL,1,,82.0,33.0,38.0,11.0,,,,
muckljo01c,1999,NYR,NHL,1,,78.0,29.0,38.0,11.0,,,,
muldope01c,1913,NWR,PCHA,1,,16.0,7.0,9.0,0.0,,,,
muldope01c,1914,PO1,PCHA,1,,18.0,9.0,9.0,0.0,,,,
muldope01c,1915,SEA,PCHA,1,,18.0,9.0,9.0,0.0,,,,
muldope01c,1916,SEA,PCHA,1,,24.0,16.0,8.0,0.0,4,3,1,0
muldope01c,1917,SEA,PCHA,1,,18.0,11.0,7.0,0.0,2,0,1,1
muldope01c,1918,SEA,PCHA,1,,20.0,11.0,9.0,0.0,7,3,3,1
muldope01c,1919,SEA,PCHA,1,,22.0,12.0,10.0,0.0,7,3,4,0
muldope01c,1920,SEA,PCHA,1,,24.0,12.0,11.0,1.0,2,0,2,0
muldope01c,1921,SEA,PCHA,1,,24.0,12.0,11.0,1.0,2,0,2,0
muldope01c,1922,SEA,PCHA,1,,30.0,15.0,15.0,0.0,,,,
muldope01c,1923,SEA,PCHA,1,,30.0,14.0,16.0,0.0,2,0,1,1
muldope01c,1925,POR,WCHL,1,,30.0,12.0,16.0,2.0,,,,
muldope01c,1926,CHI,NHL,1,,44.0,19.0,22.0,3.0,2,0,1,1
mulleki01c,2011,CAR,NHL,2,,57.0,25.0,20.0,12.0,,,,
munrodu01c,1929,MTM,NHL,1,,44.0,23.0,16.0,5.0,4,1,3,0
munrodu01c,1930,MTM,NHL,1,,32.0,14.0,13.0,5.0,,,,
murdobo01c,1987,CHI,NHL,1,,80.0,30.0,41.0,9.0,5,1,4,0
murdobo01c,1989,WIN,NHL,1,,80.0,37.0,32.0,11.0,7,3,4,0
murdobo01c,1990,WIN,NHL,1,,80.0,26.0,43.0,11.0,,,,
murphji01c,1913,TOO,NHA,1,,20.0,4.0,16.0,0.0,,,,
murphji01c,1914,TOO,NHA,1,,20.0,7.0,13.0,0.0,,,,
murphmi01c,1986,LAK,NHL,2,,38.0,13.0,21.0,4.0,5,1,4,0
murphmi01c,1987,LAK,NHL,1,,27.0,7.0,16.0,4.0,,,,
murphmi01c,1996,TOR,NHL,1,,82.0,30.0,44.0,8.0,,,,
murphmi01c,1997,TOR,NHL,1,,82.0,30.0,43.0,9.0,,,,
murraan01c,1999,LAK,NHL,1,,82.0,39.0,31.0,12.0,4,0,4,0
murraan01c,2000,LAK,NHL,1,,82.0,38.0,31.0,13.0,13,7,6,0
murraan01c,2001,LAK,NHL,1,,82.0,40.0,31.0,11.0,7,3,4,0
murraan01c,2002,LAK,NHL,1,,82.0,33.0,43.0,6.0,,,,
murraan01c,2003,LAK,NHL,1,,82.0,28.0,38.0,16.0,,,,
murraan01c,2005,LAK,NHL,1,,70.0,37.0,28.0,5.0,,,,
murraan01c,2006,STL,NHL,2,,54.0,27.0,18.0,9.0,,,,
murraan01c,2007,STL,NHL,1,,82.0,33.0,36.0,13.0,,,,
murraan01c,2008,STL,NHL,1,,82.0,41.0,31.0,10.0,4,0,4,0
murraan01c,2009,STL,NHL,1,,40.0,17.0,17.0,6.0,,,,
murrabr01c,1981,WAS,NHL,3,,66.0,25.0,28.0,13.0,,,,
murrabr01c,1982,WAS,NHL,1,,80.0,39.0,25.0,16.0,4,1,3,0
murrabr01c,1983,WAS,NHL,1,,80.0,48.0,27.0,5.0,8,4,4,0
murrabr01c,1984,WAS,NHL,1,,80.0,46.0,25.0,9.0,5,2,3,0
murrabr01c,1985,WAS,NHL,1,,80.0,50.0,23.0,7.0,9,5,4,0
murrabr01c,1986,WAS,NHL,1,,80.0,38.0,32.0,10.0,7,3,4,0
murrabr01c,1987,WAS,NHL,1,,80.0,38.0,33.0,9.0,14,7,7,0
murrabr01c,1988,WAS,NHL,1,,80.0,41.0,29.0,10.0,6,2,4,0
murrabr01c,1989,WAS,NHL,1,,46.0,18.0,24.0,4.0,,,,
murrabr01c,1990,DET,NHL,1,,80.0,34.0,38.0,8.0,7,3,4,0
murrabr01c,1991,DET,NHL,1,,80.0,43.0,25.0,12.0,11,4,7,0
murrabr01c,1992,DET,NHL,1,,84.0,47.0,28.0,9.0,7,3,4,0
murrabr01c,1997,FLO,NHL,2,,59.0,17.0,31.0,11.0,,,,
murrabr01c,2001,ANA,NHL,1,,82.0,29.0,45.0,8.0,,,,
murrabr01c,2005,OTT,NHL,1,,82.0,52.0,21.0,9.0,10,5,5,0
murrabr01c,2006,OTT,NHL,1,,82.0,48.0,25.0,9.0,20,13,7,0
murrabr01c,2007,OTT,NHL,2,,18.0,7.0,9.0,2.0,4,0,4,0
murrate01c,1989,WAS,NHL,2,,34.0,18.0,14.0,2.0,15,8,7,0
murrate01c,1990,WAS,NHL,1,,80.0,37.0,36.0,7.0,11,5,6,0
murrate01c,1991,WAS,NHL,1,,80.0,45.0,27.0,8.0,7,3,4,0
murrate01c,1992,WAS,NHL,1,,84.0,43.0,34.0,7.0,6,2,4,0
murrate01c,1993,WAS,NHL,1,,47.0,20.0,23.0,4.0,,,,
murrate01c,1994,PHI,NHL,1,,48.0,28.0,16.0,4.0,15,10,5,0
murrate01c,1995,PHI,NHL,1,,82.0,45.0,24.0,13.0,12,6,6,0
murrate01c,1996,PHI,NHL,1,,82.0,45.0,24.0,13.0,19,12,7,0
murrate01c,1998,FLO,NHL,1,,82.0,30.0,34.0,18.0,,,,
murrate01c,1999,FLO,NHL,1,,82.0,43.0,33.0,6.0,4,0,4,0
murrate01c,2000,FLO,NHL,1,,36.0,6.0,23.0,7.0,,,,
murrate01c,2008,LAK,NHL,1,,82.0,34.0,37.0,11.0,,,,
murrate01c,2009,LAK,NHL,1,,82.0,46.0,27.0,9.0,6,2,4,0
murrate01c,2010,LAK,NHL,1,,82.0,46.0,30.0,6.0,6,2,4,0
murrate01c,2011,LAK,NHL,1,,29.0,13.0,12.0,4.0,,,,
nannelo01c,1977,MNS,NHL,3,,29.0,7.0,18.0,4.0,,,,
nealeha01c,1972,MFS,WHA,2,,19.0,10.0,9.0,0.0,6,1,4,0
nealeha01c,1973,MFS,WHA,1,,76.0,42.0,32.0,2.0,11,6,5,0
nealeha01c,1974,MFS,WHA,1,,77.0,42.0,32.0,3.0,12,6,6,0
nealeha01c,1975,MFS,WHA,1,,59.0,30.0,25.0,4.0,,,,
nealeha01c,1975,NEW,WHA,3,,12.0,5.0,6.0,1.0,17,10,7,0
nealeha01c,1976,NEW,WHA,1,,81.0,35.0,40.0,6.0,5,1,4,0
nealeha01c,1977,NEW,WHA,1,,80.0,44.0,31.0,5.0,14,8,6,0
nealeha01c,1978,VAN,NHL,1,,80.0,25.0,42.0,13.0,3,1,2,0
nealeha01c,1979,VAN,NHL,1,,80.0,27.0,37.0,16.0,4,1,3,0
nealeha01c,1980,VAN,NHL,1,,80.0,28.0,32.0,20.0,3,0,3,0
nealeha01c,1981,VAN,NHL,1,,75.0,26.0,33.0,16.0,,,,
nealeha01c,1983,VAN,NHL,2,,32.0,15.0,13.0,4.0,4,1,3,0
nealeha01c,1984,VAN,NHL,2,,60.0,21.0,32.0,7.0,,,,
nealeha01c,1985,DET,NHL,1,,35.0,8.0,23.0,4.0,,,,
needhbi01c,1972,CLC,WHA,1,,78.0,43.0,32.0,3.0,9,5,4,0
needhbi01c,1973,CLC,WHA,1,,78.0,37.0,32.0,9.0,5,1,4,0
neilsro01c,1977,TOR,NHL,1,,80.0,41.0,29.0,10.0,13,6,7,0
neilsro01c,1978,TOR,NHL,1,,80.0,34.0,33.0,13.0,6,2,4,0
neilsro01c,1980,BUF,NHL,1,,80.0,39.0,20.0,21.0,8,4,4,0
neilsro01c,1981,VAN,NHL,2,,5.0,4.0,0.0,1.0,17,11,6,0
neilsro01c,1982,VAN,NHL,1,,80.0,30.0,35.0,15.0,4,1,3,0
neilsro01c,1983,LAK,NHL,3,,28.0,8.0,17.0,3.0,,,,
neilsro01c,1983,VAN,NHL,1,,48.0,17.0,26.0,5.0,,,,
neilsro01c,1989,NYR,NHL,1,,80.0,36.0,31.0,13.0,10,5,5,0
neilsro01c,1990,NYR,NHL,1,,80.0,36.0,31.0,13.0,6,2,4,0
neilsro01c,1991,NYR,NHL,1,,80.0,50.0,25.0,5.0,13,6,7,0
neilsro01c,1992,NYR,NHL,1,,40.0,19.0,17.0,4.0,,,,
neilsro01c,1993,FLO,NHL,1,,84.0,33.0,34.0,17.0,,,,
neilsro01c,1994,FLO,NHL,1,,48.0,20.0,22.0,6.0,,,,
neilsro01c,1997,PHI,NHL,2,,21.0,10.0,9.0,2.0,5,1,4,0
neilsro01c,1998,PHI,NHL,1,,82.0,37.0,26.0,19.0,6,2,4,0
neilsro01c,1999,PHI,NHL,1,,82.0,45.0,25.0,12.0,18,11,7,0
neilsro01c,2001,OTT,NHL,2,interim,2.0,1.0,1.0,0.0,,,,
nevesst01c,1977,CZE,WHA,1,,8.0,1.0,6.0,1.0,,,,
noelcl01c,2009,CBS,NHL,2,,24.0,10.0,8.0,6.0,,,,
noelcl01c,2011,WPG,NHL,1,,82.0,37.0,35.0,10.0,,,,
nolanch01c,1910,QU1,NHA,1,,16.0,4.0,12.0,0.0,,,,
nolanch01c,1911,QU1,NHA,1,,18.0,10.0,8.0,0.0,,,,
nolante01c,1995,BUF,NHL,1,,82.0,33.0,42.0,7.0,,,,
nolante01c,1996,BUF,NHL,1,,82.0,40.0,30.0,12.0,12,5,7,0
nolante01c,2006,NYI,NHL,1,,82.0,40.0,30.0,12.0,5,1,4,0
nolante01c,2007,NYI,NHL,1,,10.0,6.0,4.0,0.0,,,,
nolante01c,2007,NYI,NHL,3,,71.0,28.0,34.0,9.0,,,,
nykolmi01c,1980,TOR,NHL,2,,40.0,15.0,15.0,10.0,3,0,3,0
nykolmi01c,1981,TOR,NHL,1,,80.0,20.0,44.0,16.0,,,,
nykolmi01c,1982,TOR,NHL,1,,80.0,28.0,40.0,12.0,4,1,3,0
nykolmi01c,1983,TOR,NHL,1,,80.0,26.0,45.0,9.0,,,,
oconnmi01c,2002,BOS,NHL,2,,9.0,3.0,3.0,3.0,5,1,4,0
odonoge01c,1921,TRS,NHL,1,,24.0,13.0,10.0,1.0,7,4,2,1
odonoge01c,1922,TRS,NHL,1,,5.0,2.0,3.0,0.0,,,,
olczyed01c,2003,PIT,NHL,1,,82.0,23.0,51.0,8.0,,,,
olczyed01c,2005,PIT,NHL,1,,31.0,8.0,17.0,6.0,,,,
olivemu01c,1982,MNS,NHL,2,,37.0,18.0,12.0,7.0,9,4,5,0
olmstbe01c,1967,OAK,NHL,1,,64.0,11.0,37.0,16.0,,,,
oreilte01c,1986,BOS,NHL,2,,67.0,34.0,27.0,6.0,4,0,4,0
oreilte01c,1987,BOS,NHL,1,,80.0,44.0,30.0,6.0,23,12,10,1
oreilte01c,1988,BOS,NHL,1,,80.0,37.0,29.0,14.0,10,5,5,0
paddojo01c,1991,WIN,NHL,1,,80.0,33.0,32.0,15.0,7,3,4,0
paddojo01c,1992,WIN,NHL,1,,84.0,40.0,37.0,7.0,6,2,4,0
paddojo01c,1993,WIN,NHL,1,,84.0,24.0,51.0,9.0,,,,
paddojo01c,1994,WIN,NHL,1,,33.0,9.0,18.0,6.0,,,,
paddojo01c,2007,OTT,NHL,1,,64.0,36.0,22.0,6.0,,,,
pagepi01c,1988,MNS,NHL,1,,80.0,27.0,37.0,16.0,5,1,4,0
pagepi01c,1989,MNS,NHL,1,,80.0,36.0,40.0,4.0,7,3,4,0
pagepi01c,1991,QUE,NHL,2,,62.0,17.0,34.0,11.0,,,,
pagepi01c,1992,QUE,NHL,1,,84.0,47.0,27.0,10.0,6,2,4,0
pagepi01c,1993,QUE,NHL,1,,84.0,34.0,42.0,8.0,,,,
pagepi01c,1995,CAL,NHL,1,,82.0,34.0,37.0,11.0,4,0,4,0
pagepi01c,1996,CAL,NHL,1,,82.0,32.0,41.0,9.0,,,,
pagepi01c,1997,ANA,NHL,1,,82.0,26.0,43.0,13.0,,,,
parkbr01c,1985,DET,NHL,2,,45.0,9.0,34.0,2.0,,,,
paterri01c,1997,TBL,NHL,2,interim,6.0,0.0,6.0,0.0,,,,
patricr01c,1980,NYR,NHL,2,,60.0,26.0,23.0,11.0,14,7,7,0
patricr01c,1984,NYR,NHL,2,,35.0,11.0,22.0,2.0,3,0,3,0
patricr01c,1989,PIT,NHL,2,,54.0,22.0,26.0,6.0,,,,
patricr01c,1996,PIT,NHL,2,,20.0,7.0,10.0,3.0,5,1,4,0
patrifr01c,1911,VML,PCHA,1,,15.0,7.0,8.0,0.0,,,,
patrifr01c,1912,VML,PCHA,1,,14.0,7.0,7.0,0.0,,,,
patrifr01c,1913,VML,PCHA,1,,16.0,7.0,9.0,0.0,,,,
patrifr01c,1914,VML,PCHA,1,,17.0,13.0,4.0,0.0,3,3,0,0
patrifr01c,1915,VML,PCHA,1,,18.0,9.0,9.0,0.0,,,,
patrifr01c,1916,VML,PCHA,1,,23.0,14.0,9.0,0.0,,,,
patrifr01c,1917,VML,PCHA,1,,18.0,9.0,9.0,0.0,7,3,3,1
patrifr01c,1918,VML,PCHA,1,,20.0,12.0,8.0,0.0,2,1,1,0
patrifr01c,1919,VML,PCHA,1,,22.0,11.0,11.0,0.0,2,1,1,0
patrifr01c,1920,VML,PCHA,1,,24.0,13.0,11.0,0.0,7,4,3,0
patrifr01c,1921,VML,PCHA,1,,24.0,12.0,12.0,0.0,9,5,4,0
patrifr01c,1922,VAM,PCHA,1,,30.0,17.0,12.0,1.0,6,2,4,0
patrifr01c,1923,VAM,PCHA,1,,30.0,13.0,16.0,1.0,7,2,4,1
patrifr01c,1924,VMR,WCHL,1,,28.0,12.0,16.0,0.0,,,,
patrifr01c,1925,VMR,WCHL,1,,30.0,10.0,18.0,2.0,,,,
patrifr01c,1934,BOS,NHL,1,,48.0,26.0,16.0,6.0,4,1,3,0
patrifr01c,1935,BOS,NHL,1,,48.0,22.0,20.0,6.0,2,1,1,0
patrile01c,1911,VA1,PCHA,1,,16.0,7.0,9.0,0.0,,,,
patrile01c,1912,VA1,PCHA,1,,15.0,10.0,5.0,0.0,3,2,1,0
patrile01c,1913,VA1,PCHA,1,,16.0,10.0,6.0,0.0,3,0,3,0
patrile01c,1914,VA1,PCHA,1,,17.0,4.0,13.0,0.0,,,,
patrile01c,1915,VA1,PCHA,1,,18.0,5.0,13.0,0.0,,,,
patrile01c,1916,SPO,PCHA,1,,23.0,8.0,15.0,0.0,,,,
patrile01c,1918,VA2,PCHA,1,,20.0,7.0,13.0,0.0,,,,
patrile01c,1919,VA2,PCHA,1,,22.0,10.0,12.0,0.0,,,,
patrile01c,1920,VA2,PCHA,1,,24.0,10.0,13.0,1.0,,,,
patrile01c,1921,VA2,PCHA,1,,24.0,11.0,12.0,1.0,,,,
patrile01c,1922,VC1,PCHA,1,,30.0,16.0,14.0,0.0,2,1,1,0
patrile01c,1923,VC1,PCHA,1,,30.0,11.0,18.0,1.0,,,,
patrile01c,1924,VIC,WCHL,1,,28.0,16.0,12.0,0.0,8,5,1,2
patrile01c,1925,VIC,WCHL,1,,30.0,15.0,11.0,4.0,8,3,3,2
patrile01c,1926,NYR,NHL,1,,44.0,25.0,13.0,6.0,2,0,1,1
patrile01c,1927,NYR,NHL,1,,44.0,19.0,16.0,9.0,9,5,3,1
patrile01c,1928,NYR,NHL,1,,44.0,21.0,13.0,10.0,6,3,2,1
patrile01c,1929,NYR,NHL,1,,44.0,17.0,17.0,10.0,4,1,2,1
patrile01c,1930,NYR,NHL,1,,44.0,19.0,16.0,9.0,4,2,2,0
patrile01c,1931,NYR,NHL,1,,48.0,23.0,17.0,8.0,7,3,4,0
patrile01c,1932,NYR,NHL,1,,48.0,23.0,17.0,8.0,8,6,1,1
patrile01c,1933,NYR,NHL,1,,48.0,21.0,19.0,8.0,2,0,1,1
patrile01c,1934,NYR,NHL,1,,48.0,22.0,20.0,6.0,4,2,1,1
patrile01c,1935,NYR,NHL,1,,48.0,19.0,17.0,12.0,,,,
patrile01c,1936,NYR,NHL,1,,48.0,19.0,20.0,9.0,9,6,3,0
patrile01c,1937,NYR,NHL,1,,48.0,27.0,15.0,6.0,3,1,2,0
patrile01c,1938,NYR,NHL,1,,48.0,26.0,16.0,6.0,7,3,4,0
patrily01c,1948,NYR,NHL,2,,37.0,12.0,20.0,5.0,,,,
patrily01c,1949,NYR,NHL,1,,70.0,28.0,31.0,11.0,12,7,5,0
patrily01c,1950,BOS,NHL,1,,70.0,22.0,30.0,18.0,6,1,4,1
patrily01c,1951,BOS,NHL,1,,70.0,25.0,29.0,16.0,7,3,4,0
patrily01c,1952,BOS,NHL,1,,70.0,28.0,29.0,13.0,11,5,6,0
patrily01c,1953,BOS,NHL,1,,70.0,32.0,28.0,10.0,4,0,4,0
patrily01c,1954,BOS,NHL,1,,30.0,10.0,14.0,6.0,,,,
patrily01c,1967,STL,NHL,1,,16.0,4.0,10.0,2.0,,,,
patrily01c,1974,STL,NHL,2,,2.0,1.0,0.0,1.0,,,,
patrily01c,1975,STL,NHL,2,,8.0,3.0,5.0,0.0,,,,
patrimu01c,1953,NYR,NHL,2,,30.0,15.0,11.0,4.0,,,,
patrimu01c,1954,NYR,NHL,1,,70.0,17.0,35.0,18.0,,,,
patrimu01c,1959,NYR,NHL,2,,2.0,0.0,1.0,1.0,,,,
patrimu01c,1962,NYR,NHL,1,,34.0,11.0,19.0,4.0,,,,
payneda01c,2009,STL,NHL,2,,42.0,23.0,15.0,4.0,,,,
