playerID,firstName,lastName,height,weight,pos,birthYear,birthCountry
kraftmi02,Milan,Kraft,,,C,,
kraftry01,Ryan,Kraft,69.0,181.0,C,1975.0,USA
kraftst01,Stephen,Kraftcheck,71.0,190.0,D,1929.0,Canada
krajilu01,Lukas,Krajicek,74.0,196.0,D,1983.0,Czech Republic
krakesk01,Skip,Krake,71.0,170.0,C,1943.0,Canada
kravcig01,Igor,Kravchuk,73.0,218.0,D,1966.0,Russia
kravemi01,Mikhail,Kravets,70.0,195.0,R,1963.0,Russia
kreidch01,Chris,Kreider,75.0,230.0,C,1991.0,
krejcda01,David,Krejci,72.0,177.0,C,1986.0,Czech Republic
krentda01,Dale,Krentz,71.0,190.0,L,1961.0,Canada
krepska01,Kamil,Kreps,74.0,194.0,C,1984.0,Czech Republic
krestjo01,Jordan,Krestanovich,73.0,180.0,L,1981.0,Canada
krezare01,Reg,Krezanski,70.0,200.0,D,1948.0,Canada
kristja01,Jaroslav,Kristek,73.0,188.0,R,1980.0,Czech Republic
krivose01,Sergei,Krivokrasov,71.0,185.0,R,1974.0,Russia
krogja01,Jason,Krog,71.0,185.0,C,1975.0,Canada
kroljo01,Joe,Krol,71.0,173.0,L,1915.0,Canada
krommri01,Richard,Kromm,71.0,180.0,L,1964.0,Canada
kronro01,Robert,Kron,71.0,185.0,C,1967.0,Czech Republic
kronwni01,Niklas,Kronwall,72.0,189.0,D,1981.0,Sweden
kronwst01,Staffan,Kronwall,75.0,209.0,D,1982.0,Sweden
krookke01,Kevin,Krook,71.0,187.0,D,1958.0,Canada
kroupvl01,Vlastimil,Kroupa,75.0,215.0,D,1975.0,Czech Republic
krugema01,Marcus,Kruger,71.0,172.0,C,1990.0,Sweden
krugto01,Torey,Krug,69.0,180.0,D,1991.0,
kruliji01,Jim,Krulicki,71.0,180.0,R,1948.0,Canada
krupija01,Jarda,Krupicka,69.0,165.0,R,1946.0,Czech Republic
kruppgo01,Gord,Kruppke,73.0,215.0,D,1969.0,Canada
kruppuw01,Uwe,Krupp,78.0,235.0,D,1965.0,Germany
krusepa01,Paul,Kruse,73.0,215.0,L,1970.0,Canada
krushmi01,Mike,Krushelnyski,74.0,200.0,L,1960.0,Canada
krutovl01,Vladimir,Krutov,69.0,195.0,L,1960.0,Russia
krygito01,Todd,Krygier,72.0,185.0,L,1965.0,USA
kryskda01,Dave,Kryskow,70.0,175.0,L,1951.0,Canada
kryzaed01,Ed,Kryzanowski,71.0,175.0,D,1925.0,Canada
kubafi01,Filip,Kuba,75.0,205.0,D,1976.0,Czech Republic
kubalto01,Tomas,Kubalik,74.0,183.0,R,1990.0,Czech Republic
kubinpa01,Pavel,Kubina,76.0,244.0,D,1977.0,Czech Republic
kucerfr01,Frantisek,Kucera,74.0,205.0,D,1968.0,Czech Republic
kudasal01,Alexei,Kudashov,72.0,183.0,C,1971.0,Russia
kudelbo01,Bob,Kudelski,73.0,205.0,R,1964.0,USA
kudrokr01,Kristian,Kudroc,79.0,255.0,D,1981.0,Czech Republic
kuhngo01,Gord,Kuhn,67.0,145.0,R,1905.0,Canada
kukkola01,Lasse,Kukkonen,73.0,190.0,D,1981.0,Finland
kukulag01,Aggie,Kukulowicz,75.0,175.0,C,1933.0,Canada
kulakst01,Stu,Kulak,70.0,180.0,R,1963.0,Canada
kuldaar01,Arturs,Kulda,74.0,194.0,D,1988.0,Latvia
kulemni01,Nikolai,Kulemin,73.0,183.0,L,1986.0,Russia
kulesmi01,Mikhail,Kuleshov,74.0,205.0,L,1981.0,Russia
kulikdm01,Dmitry,Kulikov,73.0,183.0,D,1990.0,Russia
kullmar01,Arnie,Kullman,67.0,170.0,C,1927.0,Canada
kullmed01,Eddie,Kullman,67.0,165.0,R,1923.0,Canada
kultaja01,Jarno,Kultanen,74.0,198.0,D,1973.0,Finland
kumpema01,Mark,Kumpel,72.0,190.0,R,1961.0,USA
kundrto01,Tomas,Kundratek,73.0,180.0,D,1989.0,
kunitch01,Chris,Kunitz,71.0,195.0,L,1979.0,Canada
kuntzal01,Alan,Kuntz,71.0,165.0,L,1919.0,Canada
kuntzmu01,Murray,Kuntz,70.0,180.0,L,1945.0,Canada
kurkato01,Tomas,Kurka,71.0,190.0,L,1981.0,Czech Republic
kurrija01,Jari,Kurri,72.0,194.0,R,1960.0,Finland
kurteor01,Orland,Kurtenbach,74.0,180.0,C,1936.0,Canada
kurtzju01,Justin,Kurtz,72.0,188.0,D,1977.0,Canada
kurveto01,Tom,Kurvers,74.0,195.0,D,1962.0,USA
kurylme01,Merv,Kuryluk,71.0,185.0,L,1937.0,Canada
kushnda01,Dale,Kushner,73.0,195.0,R,1966.0,Canada
kutlazd01,Zdenek,Kutlak,75.0,221.0,D,1980.0,Czech Republic
kuzmige01,George,Kuzmicz,73.0,200.0,D,1952.0,Canada
kuznema01,Maxim,Kuznetsov,77.0,230.0,D,1977.0,Russia
kuznigr01,Greg,Kuznik,72.0,185.0,D,1978.0,Canada
kuzykke01,Ken,Kuzyk,73.0,195.0,R,1953.0,Canada
kvartdm01,Dmitri,Kvartalnov,71.0,180.0,R,1966.0,USSR
kvashol01,Oleg,Kvasha,77.0,230.0,L,1978.0,Russia
kvetojo01,Josef,Kveton,,,D,,
kwiatjo01,Joel,Kwiatkowski,74.0,210.0,D,1977.0,Canada
kwongla01,Larry,Kwong,66.0,150.0,C,1923.0,Canada
kyhosvl01,Vladimir,Kyhos,,,,,
kylean01,Andy,Kyle,68.0,160.0,L,1889.0,Canada
kylebi01,Bill,Kyle,73.0,210.0,C,1924.0,Canada
kylegu01,Gus,Kyle,73.0,202.0,D,1923.0,Canada
kylloma01,Markku,Kyllonen,75.0,194.0,L,1962.0,Finland
kypreni01,Nick,Kypreos,72.0,205.0,L,1966.0,Canada
kyteji01,Jim,Kyte,77.0,210.0,D,1964.0,Canada
kytnami01,Milan,Kytnar,72.0,180.0,C,1989.0,
laaksan01,Antti,Laaksonen,72.0,187.0,L,1973.0,Finland
laakste01,Teemu,Laakso,73.0,209.0,D,1987.0,Finland
labadmi01,Mike,Labadie,71.0,170.0,R,1932.0,Canada
labatne01,Neil,Labatte,74.0,178.0,D,1957.0,Canada
labbemo01,Moe,L'Abbe,69.0,170.0,R,1947.0,Canada
labelma01,Marc,Labelle,73.0,215.0,L,1969.0,Canada
labinle01,Leo,Labine,70.0,170.0,R,1931.0,Canada
labosgo01,Gord,Labossiere,73.0,190.0,C,1940.0,Canada
labovma01,Max,Labovitch,71.0,165.0,R,1924.0,Canada
labrada01,Dan,Labraaten,72.0,190.0,L,1951.0,Sweden
labreyv01,Yvon,Labre,71.0,190.0,D,1949.0,Canada
labrigu01,Guy,Labrie,72.0,185.0,D,1920.0,Canada
labripi01,Pierre-Cedric,Labrie,74.0,220.0,L,1986.0,
lachami01,Michel,Lachance,72.0,190.0,D,1955.0,Canada
lachasc01,Scott,Lachance,73.0,215.0,D,1972.0,USA
lachel01,Elmer,Lach,70.0,165.0,C,1918.0,Canada
lacomfr01,Francois,Lacombe,70.0,185.0,D,1948.0,Canada
lacomno01,Normand,Lacombe,72.0,205.0,R,1964.0,Canada
lacouda01,Dan,LaCouture,74.0,215.0,L,1977.0,USA
lacroan01,Andre,Lacroix,68.0,175.0,C,1945.0,Canada
lacroda01,Daniel,Lacroix,74.0,205.0,L,1969.0,Canada
lacroer01,Eric,Lacroix,73.0,210.0,L,1971.0,Canada
lacropi01,Pierre,Lacroix,71.0,185.0,D,1959.0,Canada
laddan01,Andrew,Ladd,74.0,201.0,L,1985.0,Canada
ladoura01,Randy,Ladouceur,74.0,220.0,D,1960.0,Canada
lafayna01,Nathan,LaFayette,73.0,205.0,C,1973.0,Canada
laflach01,Christian,Laflamme,73.0,206.0,D,1976.0,Canada
laflegu01,Guy,Lafleur,72.0,185.0,R,1951.0,Canada
laflero01,Roland,Lafleur,66.0,145.0,L,1899.0,Canada
lafonpa01,Pat,LaFontaine,70.0,182.0,C,1965.0,USA
laforbo01,Bob,LaForest,70.0,195.0,R,1963.0,Canada
laforcl01,Claude,Laforge,69.0,172.0,L,1936.0,Canada
laforer01,Ernie,Laforce,71.0,175.0,D,1916.0,Canada
laforma02,Marc,Laforge,74.0,210.0,D,1968.0,Canada
lafraad01,Adie,Lafrance,70.0,165.0,L,1912.0,Canada
lafrale01,Leo,Lafrance,68.0,160.0,L,1902.0,Canada
lafrape01,Pete,Laframboise,74.0,185.0,L,1950.0,Canada
lafreja01,Jason,Lafreniere,71.0,185.0,C,1966.0,Canada
lafrero01,Roger,Lafreniere,72.0,190.0,D,1942.0,Canada
lagacje01,Jean-Guy,Lagace,70.0,185.0,D,1945.0,Canada
lagacpi01,Pierre,Lagace,74.0,210.0,L,1957.0,Canada
lahacfl01,Floyd,Lahache,70.0,185.0,D,1957.0,Canada
laichbr01,Brooks,Laich,74.0,210.0,C,1983.0,Canada
laidlto01,Tom,Laidlaw,74.0,215.0,D,1958.0,Canada
laingbi01,Bill,Laing,74.0,190.0,L,1953.0,Canada
laingqu01,Quintin,Laing,74.0,175.0,L,1979.0,Canada
lairdro01,Robbie,Laird,69.0,165.0,L,1954.0,Canada
lajeuse01,Serge,Lajeunesse,70.0,185.0,D,1950.0,Canada
lakefr01,Fred,Lake,67.0,175.0,D,1882.0,Canada
lakovsa01,Sasha,Lakovic,72.0,220.0,L,1971.0,Canada
lalanhe01,Hec,Lalande,69.0,150.0,C,1934.0,Canada
lalibda01,David,Laliberte,73.0,194.0,R,1986.0,Canada
lalonbo01,Bobby,Lalonde,65.0,155.0,C,1951.0,Canada
lalonne01,Newsy,Lalonde,69.0,168.0,C,1888.0,Canada
lalonri01,Rick,Lalonde,72.0,200.0,D,1955.0,Canada
lalonro01,Ron,Lalonde,70.0,170.0,C,1952.0,Canada
lalormi01,Mike,Lalor,72.0,200.0,D,1963.0,Canada
lambeda01,Dan,Lambert,68.0,177.0,D,1970.0,Canada
lambede01,Denny,Lambert,71.0,211.0,L,1970.0,Canada
lambela01,Lane,Lambert,72.0,185.0,R,1964.0,Canada
lambeyv01,Yvon,Lambert,74.0,200.0,L,1950.0,Canada
lambjo01,Joe,Lamb,70.0,170.0,R,1906.0,Canada
lambma01,Mark,Lamb,69.0,180.0,C,1964.0,Canada
lambydi01,Dick,Lamby,73.0,200.0,D,1955.0,USA
lamirje01,Jean-Paul,Lamirande,68.0,170.0,D,1924.0,Canada
lammeha01,Hank,Lammens,74.0,210.0,D,1966.0,Canada
lamoule01,Leo,Lamoureux,71.0,175.0,D,1916.0,Canada
lamoumi01,Mitch,Lamoureux,66.0,175.0,C,1962.0,Canada
lampmbr01,Bryce,Lampman,73.0,199.0,D,1982.0,USA
lampmmi01,Mike,Lampman,74.0,195.0,L,1950.0,Canada
lancija01,Jack,Lancien,72.0,188.0,D,1923.0,Canada
landean01,Anton,Lander,72.0,194.0,C,1991.0,
landega01,Gabriel,Landeskog,73.0,204.0,L,1992.0,
landola01,Larry,Landon,72.0,191.0,L,1958.0,Canada
landrer01,Eric,Landry,70.0,184.0,C,1975.0,Canada
lanego01,Gord,Lane,73.0,190.0,D,1953.0,Canada
lanemy01,Myles,Lane,72.0,180.0,D,1905.0,USA
langdda01,Darren,Langdon,73.0,205.0,L,1971.0,Canada
langdst01,Steve,Langdon,71.0,175.0,L,1953.0,Canada
langech01,Chris,Langevin,72.0,190.0,L,1959.0,Canada
langeda01,Dave,Langevin,74.0,200.0,D,1954.0,USA
langeja01,Jamie,Langenbrunner,73.0,200.0,R,1975.0,USA
langepe01,Pete,Langelle,71.0,170.0,C,1917.0,Canada
langfjo01,Josh,Langfeld,75.0,216.0,R,1977.0,USA
langkda01,Daymond,Langkow,70.0,183.0,C,1976.0,Canada
langlal01,Albert,Langlois,72.0,205.0,D,1934.0,Canada
langlal02,Alain,Langlais,70.0,175.0,L,1950.0,Canada
langlch01,Charlie,Langlois,72.0,210.0,D,1894.0,Canada
langro01,Robert,Lang,75.0,216.0,C,1970.0,Czech Republic
langwro01,Rod,Langway,75.0,218.0,D,1957.0,Taiwan
lankje01,Jeff,Lank,75.0,205.0,D,1975.0,Canada
lanthje01,Jean-Marc,Lanthier,74.0,195.0,R,1963.0,Canada
lanyote01,Ted,Lanyon,71.0,175.0,D,1939.0,Canada
lanzri01,Rick,Lanz,74.0,203.0,D,1961.0,Czech Republic
laperda01,Daniel,Laperriere,73.0,195.0,D,1969.0,Canada
laperia01,Ian,Laperriere,73.0,200.0,C,1974.0,Canada
laperja01,Jacques,Laperriere,74.0,180.0,D,1941.0,Canada
lapieca01,Camille,Lapierre,70.0,160.0,D,1951.0,Canada
lapiema01,Maxim,Lapierre,74.0,196.0,C,1985.0,Canada
laplada01,Darryl,Laplante,72.0,198.0,C,1977.0,Canada
lapoicl01,Claude,Lapointe,69.0,188.0,C,1968.0,Canada
lapoigu01,Guy,Lapointe,72.0,205.0,D,1948.0,Canada
lapoima01,Martin,Lapointe,71.0,215.0,R,1973.0,Canada
lapoiri01,Rick,Lapointe,74.0,200.0,D,1955.0,Canada
lappare01,Reijo,Lappanen,,,,,
lappipe01,Peter,Lappin,71.0,180.0,R,1965.0,USA
laprabe01,Benjamin,LaPrairie,70.0,160.0,D,1911.0,USA
lapraed01,Edgar,Laprade,68.0,160.0,C,1919.0,Canada
laraqge01,Georges,Laraque,75.0,243.0,R,1976.0,Canada
larioig01,Igor,Larionov,69.0,170.0,C,1960.0,Russia
larivga01,Garry,Lariviere,72.0,190.0,D,1954.0,Canada
larmadr01,Drew,Larman,75.0,195.0,C,1985.0,USA
larmeje01,Jeff,Larmer,70.0,175.0,L,1962.0,Canada
larmest01,Steve,Larmer,71.0,195.0,R,1961.0,Canada
larocde01,Denis,Larocque,73.0,195.0,D,1967.0,Canada
larocma01,Mario,Larocque,74.0,182.0,D,1978.0,Canada
larocwi01,Wildor,Larochelle,68.0,158.0,R,1906.0,Canada
larosbo01,Bonner,Larose,68.0,170.0,L,1901.0,Canada
larosch01,Chad,LaRose,70.0,181.0,R,1982.0,USA
laroscl01,Claude,Larose,72.0,180.0,R,1943.0,Canada
laroscl02,Claude,Larose,70.0,175.0,L,1955.0,Canada
larosco01,Cory,Larose,72.0,191.0,C,1975.0,Canada
larosgu01,Guy,Larose,69.0,180.0,C,1967.0,Canada
larospa01,Paul,Larose,68.0,160.0,R,1950.0,Canada
larosra01,Ray,Larose,72.0,184.0,D,1941.0,Canada
laroupi01,Pierre,Larouche,71.0,175.0,C,1955.0,Canada
laroust01,Steve,Larouche,72.0,180.0,C,1971.0,Canada
larsebr01,Brad,Larsen,72.0,210.0,L,1977.0,Canada
larseph01,Philip,Larsen,73.0,183.0,D,1989.0,Denmark
larsono01,Norm,Larson,72.0,175.0,R,1920.0,Canada
larsore01,Reed,Larson,72.0,195.0,D,1956.0,USA
larssad01,Adam,Larsson,75.0,200.0,D,1992.0,
lartety01,Tyler,Larter,70.0,185.0,C,1968.0,Canada
larwado01,Don,Larway,73.0,192.0,R,1954.0,Canada
lashoma01,Matt,Lashoff,74.0,204.0,D,1986.0,USA
latalji01,Jiri,Latal,72.0,190.0,D,1967.0,Czech Republic
latengu01,Guillaume,Latendresse,74.0,229.0,R,1987.0,Canada
latosja01,James,Latos,73.0,200.0,R,1966.0,Canada
latreph01,Phil,Latreille,70.0,185.0,R,1938.0,Canada
lattada01,David,Latta,73.0,190.0,L,1967.0,Canada
laudema01,Martin,Lauder,66.0,165.0,D,1907.0,Canada
lauenmi01,Mike,Lauen,73.0,185.0,R,1961.0,USA
lauerbr01,Brad,Lauer,72.0,195.0,L,1966.0,Canada
laughcr01,Craig,Laughlin,72.0,190.0,R,1957.0,Canada
laughmi01,Mike,Laughton,74.0,185.0,C,1944.0,Canada
laukkja01,Janne,Laukkanen,72.0,196.0,D,1970.0,Finland
lauredo01,Don,Laurence,69.0,175.0,C,1957.0,Canada
lauspa01,Paul,Laus,73.0,215.0,D,1970.0,Canada
lavaljo01,Jordan,LaVallee,75.0,220.0,L,1986.0,USA
lavalke01,Kevin,LaVallee,68.0,180.0,L,1961.0,Canada
lavarma01,Mark,LaVarre,71.0,170.0,R,1965.0,USA
lavenbr01,Brian,Lavender,72.0,174.0,L,1947.0,Canada
laviger01,Eric,Lavigne,75.0,195.0,D,1972.0,Canada
lavioja01,Jack,Laviolette,71.0,170.0,D,1879.0,Canada
laviope01,Peter,Laviolette,74.0,200.0,D,1964.0,USA
lavoido01,Dominic,Lavoie,74.0,205.0,D,1967.0,Canada
lavrevl01,Vladimir,Lavrentiev,,,R,,
lawki01,Kirby,Law,73.0,185.0,R,1977.0,Canada
lawlepa01,Paul,Lawless,71.0,185.0,L,1964.0,Canada
lawrema01,Mark,Lawrence,76.0,215.0,R,1972.0,Canada
lawsoda01,Danny,Lawson,71.0,180.0,R,1947.0,Canada
lawtobr01,Brian,Lawton,72.0,180.0,L,1965.0,USA
laxdade01,Derek,Laxdal,73.0,175.0,R,1966.0,Canada
laycoha01,Hal,Laycoe,74.0,185.0,D,1922.0,Canada
lazarje01,Jeff,Lazaro,70.0,180.0,L,1968.0,USA
leachja01,Jamie,Leach,73.0,205.0,R,1969.0,Canada
leachja02,Jay,Leach,76.0,220.0,D,1979.0,USA
leachla01,Larry,Leach,74.0,175.0,C,1936.0,Canada
leachre01,Reggie,Leach,72.0,180.0,R,1950.0,Canada
leachst01,Stephen,Leach,71.0,197.0,R,1966.0,USA
leahypa01,Patrick,Leahy,75.0,200.0,L,1979.0,USA
leaviji01,Jim,Leavins,71.0,185.0,D,1960.0,Canada
lebdabr01,Brett,Lebda,69.0,195.0,D,1982.0,USA
lebeapa01,Patrick,Lebeau,70.0,172.0,L,1970.0,Canada
lebeast01,Stephan,Lebeau,70.0,173.0,C,1968.0,Canada
leblafe01,Fern,LeBlanc,69.0,170.0,C,1956.0,Canada
leblajo01,John,LeBlanc,73.0,190.0,L,1964.0,Canada
leblajp01,J.P.,LeBlanc,70.0,170.0,C,1946.0,Canada
leblalo01,Louis,Leblanc,72.0,184.0,C,1991.0,
leboupe01,Peter,LeBoutillier,73.0,190.0,R,1975.0,Canada
lebrual01,Al,LeBrun,72.0,185.0,D,1940.0,Canada
lecaibi01,Bill,Lecaine,72.0,172.0,L,1940.0,Canada
lecavvi01,Vincent,Lecavalier,76.0,223.0,C,1980.0,Canada
leclaja01,Jack,LeClair,70.0,150.0,R,1929.0,Canada
leclajo01,John,LeClair,75.0,226.0,L,1969.0,USA
leclemi01,Mike,Leclerc,74.0,208.0,L,1976.0,Canada
leclere01,Rene,Leclerc,71.0,165.0,R,1947.0,Canada
lecuydo01,Doug,Lecuyer,69.0,180.0,L,1958.0,Canada
leddyni01,Nick,Leddy,71.0,179.0,D,1991.0,USA
ledinpe01,Per,Ledin,72.0,194.0,L,1978.0,Sweden
ledinwa01,Walt,Ledingham,71.0,180.0,L,1950.0,Canada
leducal01,Albert,Leduc,69.0,180.0,D,1902.0,Canada
leducbo01,Bob,Leduc,70.0,185.0,C/L,1944.0,Canada
leduced01,Edgar,Leduc,66.0,150.0,L,1888.0,Canada
leducri01,Rich,LeDuc,71.0,170.0,C,1951.0,Canada
ledyagr01,Grant,Ledyard,74.0,195.0,D,1961.0,Canada
leebbr01,Brad,Leeb,71.0,187.0,R,1979.0,Canada
leebgr01,Greg,Leeb,69.0,165.0,C,1977.0,Canada
leebo01,Bobby,Lee,70.0,165.0,C,1911.0,Canada
leebr01,Brian,Lee,74.0,202.0,D,1987.0,USA
leeed01,Edward,Lee,74.0,180.0,R,1961.0,USA
leemaga01,Gary,Leeman,71.0,175.0,R,1964.0,Canada
leepe01,Peter,Lee,69.0,180.0,R,1956.0,England
leetcbr01,Brian,Leetch,72.0,185.0,D,1968.0,USA
lefebgu01,Guillaume,Lefebvre,73.0,202.0,L,1981.0,Canada
lefebpa01,Patrice,Lefebvre,66.0,160.0,R,1967.0,Canada
lefebsy01,Sylvain,Lefebvre,74.0,205.0,D,1967.0,Canada
leflebr01,Bryan,Lefley,72.0,195.0,D,1948.0,Canada
leflech01,Chuck,Lefley,74.0,185.0,C,1950.0,Canada
legerro01,Roger,Leger,71.0,200.0,D,1919.0,Canada
leggeba01,Barry,Legge,72.0,186.0,D,1954.0,Canada
leggera01,Randy,Legge,71.0,184.0,D,1945.0,Canada
legwada01,David,Legwand,74.0,190.0,C,1980.0,USA
lehmasc01,Scott,Lehman,73.0,200.0,D,1986.0,Canada
lehmato01,Tommy,Lehman,73.0,185.0,C,1964.0,Sweden
lehouya01,Yanick,Lehoux,73.0,200.0,C,1982.0,Canada
lehtije01,Jere,Lehtinen,72.0,192.0,R,1973.0,Finland
lehtoan01,Antero,Lehtonen,72.0,185.0,L,1954.0,Finland
lehtomi01,Mikko,Lehtonen,73.0,194.0,D,1978.0,Finland
lehtomi02,Mikko,Lehtonen,75.0,196.0,R,1987.0,Finland
lehtope01,Petteri,Lehto,72.0,175.0,D,1961.0,Finland
lehtope02,Petti,Lehtonen,,,,,
lehvohe01,Henri,Lehvonen,71.0,200.0,D,1950.0,Canada
leiered01,Edward,Leier,71.0,175.0,C,1927.0,Canada
leinomi01,Mikko,Leinonen,72.0,175.0,C,1955.0,Finland
leinovi01,Ville,Leino,72.0,182.0,L,1983.0,Finland
leitebo01,Bobby,Leiter,69.0,175.0,C,1941.0,Canada
leiteke01,Ken,Leiter,73.0,195.0,D,1961.0,USA
lemaija01,Jacques,Lemaire,70.0,180.0,C,1945.0,Canada
lemaymo01,Moe,Lemay,71.0,185.0,L,1962.0,Canada
lemelro01,Roger,Lemelin,75.0,215.0,D,1954.0,Canada
lemieal01,Alain,Lemieux,72.0,185.0,C,1961.0,Canada
lemiebo01,Bob,Lemieux,73.0,195.0,D,1944.0,Canada
lemiecl01,Claude,Lemieux,73.0,227.0,R,1965.0,Canada
lemieja01,Jacques,Lemieux,74.0,190.0,D,1943.0,Canada
lemieje01,Jean,Lemieux,73.0,180.0,D,1952.0,Canada
lemiejo01,Jocelyn,Lemieux,71.0,220.0,R,1967.0,Canada
lemiema01,Mario,Lemieux,76.0,230.0,C,1965.0,Canada
lemiere01,Real,Lemieux,71.0,180.0,L,1945.0,Canada
lemieri01,Rich,Lemieux,68.0,155.0,C,1951.0,Canada
lenarti01,Tim,Lenardon,74.0,185.0,C,1962.0,Canada
leonage01,George,Leonard,68.0,150.0,C,1884.0,Canada
leopojo01,Jordan,Leopold,73.0,200.0,D,1980.0,USA
lepinhe01,Hec,Lepine,71.0,185.0,C,1897.0,Canada
lepinpi01,Pit,Lepine,71.0,168.0,C,1901.0,Canada
lepissa01,Sami,Lepisto,71.0,176.0,D,1984.0,Finland
leroufr01,Francois,Leroux,78.0,247.0,D,1970.0,Canada
lerouga01,Gaston,Leroux,72.0,195.0,D,1913.0,Canada
lerouge01,Gerry,Leroux,67.0,160.0,L,1958.0,Canada
lerouje01,Jean-Yves,Leroux,74.0,211.0,L,1976.0,Canada
leschcu01,Curtis,Leschyshyn,73.0,207.0,D,1969.0,Canada
lesiear01,Art,Lesieur,71.0,191.0,D,1907.0,USA
lessafr01,Francis,Lessard,75.0,235.0,D,1979.0,Canada
lessaju01,Junior,Lessard,72.0,195.0,R,1980.0,Canada
lessari01,Rick,Lessard,74.0,206.0,D,1968.0,Canada
lesukbi01,Bill,Lesuk,69.0,187.0,L,1946.0,Canada
leswija01,Jack,Leswick,66.0,155.0,C,1910.0,Canada
leswipe01,Pete,Leswick,67.0,163.0,R,1916.0,Canada
leswito01,Tony,Leswick,67.0,160.0,L,1923.0,Canada
letanal01,Alan,Letang,73.0,201.0,D,1975.0,Canada
letankr01,Kris,Letang,72.0,201.0,D,1987.0,Canada
letesma01,Mark,Letestu,71.0,195.0,C,1985.0,Canada
letoupi01,Pierre-Luc,Letourneau-Leblond,74.0,210.0,R,1985.0,Canada
letowtr01,Trevor,Letowski,70.0,180.0,R,1977.0,Canada
levanjo01,Joe,Levandoski,71.0,185.0,D,1921.0,Canada
leveino01,Normand,Leveille,70.0,175.0,L,1963.0,Canada
leveqgu01,Guy,Leveque,71.0,180.0,C,1972.0,Canada
leverdo01,Don,Lever,71.0,185.0,L,1952.0,Canada
leviecr01,Craig,Levie,71.0,190.0,D,1959.0,Canada
levinal01,Alex,Levinsky,70.0,184.0,D,1910.0,USA
levinsc01,Scott,Levins,76.0,210.0,R,1970.0,USA
levota01,Tapio,Levo,73.0,200.0,D,1955.0,Finland
lewicda01,Danny,Lewicki,68.0,147.0,L,1931.0,Canada
lewisda01,Dave,Lewis,74.0,205.0,D,1953.0,Canada
lewisda02,Dale,Lewis,72.0,190.0,L,1952.0,Canada
lewisdo01,Doug,Lewis,68.0,155.0,L,1921.0,Canada
lewisgr01,Grant,Lewis,75.0,200.0,D,1985.0,USA
lewishe01,Herbie,Lewis,69.0,163.0,L,1906.0,Canada
lewistr01,Trevor,Lewis,73.0,204.0,C,1987.0,USA
leyri01,Rick,Ley,69.0,190.0,D,1948.0,Canada
libaig01,Igor,Liba,72.0,192.0,L,1960.0,Slovakia
libbyje01,Jeff,Libby,75.0,215.0,D,1974.0,USA
libetni01,Nick,Libett,73.0,195.0,L,1945.0,Canada
licarto01,Tony,Licari,67.0,147.0,R,1921.0,Canada
liddibo01,Bob,Liddington,72.0,175.0,L,1948.0,Canada
lidstdo01,Doug,Lidster,73.0,190.0,D,1960.0,Canada
lidstni01,Nicklas,Lidstrom,73.0,189.0,D,1970.0,Sweden
liffida01,David,Liffiton,74.0,210.0,D,1984.0,Canada
liffier01,Ernie,Liffiton,67.0,170.0,D,1888.0,Canada
lilesjo01,John-Michael,Liles,70.0,185.0,D,1980.0,USA
liljaan01,Andreas,Lilja,75.0,220.0,D,1975.0,Sweden
lillejo01,John,Lilley,69.0,170.0,R,1972.0,USA
lilyhle01,Len,Lilyholm,68.0,165.0,R,1941.0,USA
lindbch01,Chris,Lindberg,73.0,190.0,L,1967.0,Canada
lindbjo01,Johan,Lindbom,74.0,216.0,R,1971.0,Sweden
lindeja01,Jamie,Linden,75.0,185.0,R,1972.0,Canada
lindetr01,Trevor,Linden,76.0,215.0,C,1970.0,Canada
lindgla01,Lars,Lindgren,73.0,200.0,D,1952.0,Sweden
lindgma01,Mats,Lindgren,74.0,202.0,C,1974.0,Sweden
lindgpe01,Perttu,Lindgren,72.0,185.0,C,1987.0,Finland
lindhma01,Mats,Lindh,73.0,180.0,C,1947.0,Sweden
lindhmi01,Mikael,Lindholm,73.0,194.0,L,1964.0,Sweden
lindju01,Juha,Lind,71.0,185.0,L,1974.0,Finland
lindqfr01,Fredrik,Lindquist,72.0,190.0,R,1973.0,Sweden
lindrbr01,Brett,Lindros,76.0,215.0,R,1975.0,Canada
lindrer01,Eric,Lindros,76.0,240.0,C,1973.0,Canada
lindsbi01,Bill,Lindsay,72.0,195.0,L,1971.0,Canada
lindsdo01,Doug,Lindskog,73.0,185.0,L,1955.0,Canada
lindsjo01,Joakim,Lindstrom,72.0,187.0,L,1983.0,Sweden
lindste01,Ted,Lindsay,68.0,163.0,L,1925.0,Canada
lindswi01,Willy,Lindstrom,72.0,180.0,R,1951.0,Sweden
lingda01,David,Ling,70.0,204.0,R,1975.0,Canada
linglch01,Charles,Linglet,74.0,205.0,L,1982.0,Canada
linseke01,Ken,Linseman,71.0,180.0,C,1958.0,Canada
lintnri01,Richard,Lintner,75.0,212.0,D,1977.0,Slovakia
lipumch01,Chris,Lipuma,72.0,183.0,D,1971.0,USA
liscoca01,Carl,Liscombe,67.0,162.0,L,1915.0,Canada
lisinen01,Enver,Lisin,74.0,190.0,R,1986.0,Russia
littlbr01,Bryan,Little,71.0,200.0,C,1987.0,Canada
litzeed01,Ed,Litzenberger,73.0,174.0,R,1932.0,Canada
lloydow01,Owen,Lloyd,71.0,195.0,D,1957.0,Canada
